# BEAST v1.10.5 Prerelease #23570d1
# Generated Fri Mar 11 13:34:12 CET 2022 [seed=1647002049270]
# -save_every 100000 -save_state tanzania_cp3.states tanzania_cp3.xml
# keywords: skygrid discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.logPopSize25	skygrid.logPopSize26	skygrid.logPopSize27	skygrid.logPopSize28	skygrid.logPopSize29	skygrid.logPopSize30	skygrid.logPopSize31	skygrid.logPopSize32	skygrid.logPopSize33	skygrid.logPopSize34	skygrid.logPopSize35	skygrid.logPopSize36	skygrid.logPopSize37	skygrid.logPopSize38	skygrid.logPopSize39	skygrid.logPopSize40	skygrid.logPopSize41	skygrid.logPopSize42	skygrid.logPopSize43	skygrid.logPopSize44	skygrid.logPopSize45	skygrid.logPopSize46	skygrid.logPopSize47	skygrid.logPopSize48	skygrid.logPopSize49	skygrid.logPopSize50	skygrid.logPopSize51	skygrid.logPopSize52	skygrid.logPopSize53	skygrid.logPopSize54	skygrid.logPopSize55	skygrid.logPopSize56	skygrid.logPopSize57	skygrid.logPopSize58	skygrid.logPopSize59	skygrid.logPopSize60	skygrid.cutOff	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	gps.precision.col11	gps.precision.col12	gps.precision.col21	gps.precision.col22	correlation	gps.varCovar.gps.precision.col11	gps.varCovar.gps.precision.col12	gps.varCovar.gps.precision.col21	gps.varCovar.gps.precision.col22	gps.diffusionRate	gps.halfDF	treeLikelihood	branchRates	gps.traitLikelihood	skygrid
14000000	-28759.392125239672	-2625.853512139977	-26133.538613099696	61.95286336105303	1951.726588693737	466.7394020626812	173.99346402591968	3.3696269831423913	3.460093529726412	3.580353401291725	3.566381485751267	3.6718661151820324	3.66130764953295	3.6252110347971023	3.5961505369132	3.587597876489959	3.502958312199996	3.61816169692078	3.636116588205897	3.5729782663750873	3.5860438740022746	3.503334937996148	3.456186900767946	3.454232920069378	3.5392746566923736	3.522232751887132	3.56593755304659	3.4991763916551437	3.5525336451088116	3.450015324666534	3.4952127080709716	3.4879542364310545	3.4851829473514493	3.5112851822884816	3.517593064249946	3.5452276035232044	3.618835343138028	3.61730013709378	3.5150975311000177	3.411220125928725	3.3918685523334937	3.274084816787869	3.3069076636417907	3.2891669070984415	3.208248665808233	3.215098252582262	3.242927659731428	3.3049764567110556	3.4122717803477376	3.408167802189597	3.478492068302989	3.417418444784912	3.4654891909576735	3.4336804712210514	3.4990015952835463	3.613094234447966	3.56619066792006	3.3924019708837183	3.4856390938199127	3.4523103083371525	3.4071162547426534	3.5074558050211557	3.462476425889604	3.429723138981084	3.4504759660040185	3.506291267052571	3.4790594088476565	60.0	0.32700974600612187	2.3733129238476187	0.1330283308093019	0.07449876295969879	2.7010752638519744	0.3910749725252828	0.004767442993603538	3.086365773320125E-4	3.687817947903704E-4	2.548413457010413E-4	1.1246780482121734	0.005114368075559719	9.204481837903783	0.16294625169032148	0.16294625169032148	4.991847781007918	-0.024038869248935422	0.10870554355792589	-0.0035484176677251338	-0.0035484176677251333	0.2004424504219073	3.9939160830497267	0.5736949532606197	-26568.80227108431	-1724.5489592472106	435.2636579846138	-610.3221704630316
14400000	-28839.58127417562	-2660.0957316965328	-26179.485542479088	43.80359759595385	1969.8758544588363	448.3981332985984	93.75584947013225	3.485651436688106	3.471407414952731	3.6053608806411233	3.7267668799531535	3.605430399709827	3.775372720835112	3.952169459480792	3.779342274953045	3.6951673712702267	3.5565535112766704	3.5671863719949415	3.5532900775320284	3.4549538953016814	3.4802201041010163	3.3443943692308316	3.2169234731545107	3.2666093354206387	3.2392230527035726	3.255956771113033	3.1610854385264777	3.113084164539808	3.3242754555984657	3.195781042983123	3.2157384266206286	3.1561515353761096	3.107205612530682	3.190203666950465	3.1256201050660324	3.108771215573993	3.155673207765962	3.1254967092621566	3.2367394958568103	3.2843054428949716	3.213429031433443	3.2295093152497105	3.4784485527661713	3.6477124792778737	3.5541289146789357	3.502942455038367	3.617708487592437	3.5768521395279427	3.4044131613133675	3.399729698773017	3.35875785736146	3.3998070057019105	3.515200911895415	3.5011733214270135	3.4045620002973362	3.35076380783605	3.358026199283851	3.2351029839634635	3.1269054294813445	3.1443008426076857	3.200495915434965	3.160445661707475	3.301933368681533	3.2340907845008737	3.360334744813319	3.2667657874928393	3.112701324638278	60.0	0.3826511000790197	2.3031904976610242	0.16868837165128978	0.06325838190624966	2.756097836492858	0.32611381220955726	0.03317780791484289	3.064566139865946E-4	3.4521795549380917E-4	2.59713226399582E-4	0.9562729570649134	0.11663787155354804	6.704839683798979	0.2590759015072916	0.2590759015072916	3.0202259322773384	-0.0575722367842749	0.1496419948314171	-0.012836335950889004	-0.012836335950889002	0.332202162290551	4.302757797340776	0.5826231227609112	-26598.011429556882	-1724.5489592472106	418.5258870777933	-637.1781885919228
14800000	-28791.448684585383	-2630.7099246243906	-26160.73875996099	55.74940299286262	1957.9300490619275	508.910045968159	154.7673351744886	3.464811733354648	3.5249366837711635	3.615603264854962	3.6678471647497197	3.764394532354891	3.7844238938327304	3.7585045203086964	3.918741745711544	3.921649325206861	3.8678645422809472	3.739548782400585	3.7536405047115524	3.8088806264342985	3.929444501566741	3.920079590262667	3.988661707098701	3.9863701026131015	3.8767555182994777	3.6896119828642475	3.72985320748884	3.6357072050411414	3.7809721474461417	3.855400379040691	3.778622136898258	3.753177107462822	3.8705060315142217	3.8444472200169066	3.7663451435584667	3.857967408918999	3.923838395838677	3.9346476304886813	3.96048341146739	3.80957923450964	3.724933439786277	3.7588340609896327	3.7334905830416276	3.749522253400092	3.78473847454596	3.8551702511850623	3.947922185015277	3.935716046860302	3.8370378253401896	3.8839002734317782	3.893558691202961	3.9489083332828403	3.966823621728837	3.936228296298227	3.9174035398636686	3.94651263188757	4.009854259614925	4.073926640556052	4.1361723433886	4.037508082575662	3.8833416375863736	3.813392540831365	3.697203947055437	3.485354528950303	3.5820748210508206	3.523871843898603	3.4030745289131716	60.0	0.3374378264025683	2.4410249523640584	0.16513248097909072	0.05558990163168032	2.7281111331324737	0.27270370549012524	0.024202414486993864	2.840456018731266E-4	3.3556055708224486E-4	2.167400531112216E-4	1.1988616826992857	-0.04447793642209438	8.527426113785014	1.3241495388779911	1.3241495388779911	4.817085934877456	-0.2066026339804724	0.12249743964940824	-0.03367283258350774	-0.03367283258350775	0.21685057727016474	3.7023854140852444	0.5386269914133913	-26603.307173833044	-1724.5489592472106	442.56841387205503	-640.7279549893758
15200000	-28857.918850533286	-2709.465706784413	-26148.453143748873	85.21754299362338	1928.4619090611668	599.0035743388382	27.488976802821778	3.3955288224800904	3.242049123701874	3.396530744614631	3.4008773068907203	3.4129727465130815	3.764878436020809	3.9510023712339084	3.9166515700037507	4.087703320529229	4.065777484159045	4.013409975437614	4.259606028183406	4.293298670854552	4.148691106944601	3.931958258249349	4.166162234569497	4.399209904210336	4.37421008995386	4.341894376620529	4.08026019630439	3.8789063177596543	3.4402478289985505	3.5745901674891094	3.749250827174199	3.5872494229941085	3.8549442580300703	3.5946333608135914	3.3776461291151865	3.393549905788138	3.3618416820103447	3.089246714451699	2.896737103468947	2.9154606145051796	3.283911305266939	3.706408265285308	3.784535780757889	3.7961375206830406	3.869169954174874	3.681125260484304	3.6063490818156105	3.6586075899284287	3.579080815148168	3.4222283696578564	3.6002416382873603	3.765121018530296	4.056542961671033	3.873201428406166	3.678352543250973	4.082578519912796	4.337998269216964	4.575735405426991	4.882945660007198	4.717858895219361	4.960170161033726	4.950751084883212	4.471375178183212	4.540456834287496	4.489588445736484	4.474055187780401	4.235962665323306	60.0	0.2822545854904707	2.416505737163501	0.165413292446169	0.046212657479253724	2.7561201434097478	0.3334935840108507	0.018641642743475868	3.224427320399136E-4	3.392691010945495E-4	1.9931416528653099E-4	1.0476599823492116	-0.021590157010334662	5.91712325867484	0.7861678691822102	0.7861678691822102	3.277890909142088	-0.1785100757199345	0.1745636615700828	-0.04186726942938894	-0.04186726942938894	0.3151156431457085	3.1556739462759955	0.4569985937188993	-26594.00503504913	-1724.5489592472106	445.5518913002561	-672.6231510648852
15600000	-28818.012121071915	-2643.434542823702	-26174.577578248212	58.814506681314114	1954.864945373476	538.4366803064041	21.067784838290137	3.4766395653355113	3.2573507929774226	3.4359745907422528	3.7889823951831465	3.4938958511680687	3.376097427135961	3.677725692895198	3.4880540010915952	3.3728513492518224	3.3999607570363652	3.3521333152287935	3.3143059560259776	3.2018582817797707	3.4663462043620803	3.7489880639031634	3.6746741902348887	3.5098810328343664	3.926328145638598	3.9264460750670063	3.8362051274457993	3.986448903932676	3.9619690150808426	3.9914313511753505	3.7736695966534226	3.6696025490043245	3.8550326989248216	4.050203457883748	4.232125287755715	4.411093173765554	4.2006237368932045	4.147778626588092	3.8434070473255812	3.827031519405597	3.697811225510649	3.403655747613856	3.1826066104120656	3.2185199782780938	3.2521991937767605	3.3507435828297423	3.4026144384998283	3.060318617650699	2.7110714674858922	2.732912505093739	2.7023192142729107	2.478952953729357	2.3347371070277267	2.599699066845994	2.4931383810821552	2.7701718899198156	2.68898701302484	2.5364917262345497	2.6851776670548686	2.6377922898575745	2.720547647888722	2.109978630662842	1.7548523793816055	1.918940056319056	2.4860172980975266	2.2524176677413483	2.7026761358336477	60.0	0.3054003551757908	2.4768878624365054	0.20302901357009018	0.09332838111200756	2.622803704483394	0.2985506832222048	0.03180624579020479	3.210968438065277E-4	4.1874867728674295E-4	2.2063972641038178E-4	1.1809153420795757	0.0276545589580796	7.210529683699271	0.2933230908418585	0.2933230908418585	3.395744502843185	-0.05927822146708309	0.1391751150953991	-0.012021892369662498	-0.012021892369662498	0.29552467736821963	3.713509595693194	0.4927723860687452	-26594.58466243935	-1724.5489592472106	420.0070841911353	-689.8158194000534
16000000	-28869.158993418292	-2705.144420463779	-26164.01457295451	50.49601658182391	1963.1834354729663	506.8495287880604	158.75580872587975	3.5310807831538216	3.546075429773207	3.5850016947373247	3.6163786449470905	3.609405247942227	3.7111109095309076	3.729373187965131	3.7433314736142473	3.6997356745200856	3.730246847096364	3.669435462902012	3.77170401689119	3.8653154760520976	4.078465094615294	4.036692095140363	4.0780029283253105	4.163857614959502	4.321047984433417	4.496186042574016	4.567990234085132	4.498323694234494	4.399355606532395	4.321103723305082	4.293854415260564	4.312772155641318	4.393224034426988	4.234314839068772	4.143407509005921	4.081773769779881	4.105340287466214	4.11455439322399	4.080408787663612	4.0703225904926095	4.102489994191006	4.211692918244363	4.043173856784549	4.009725171169411	4.1048677533136715	4.164570294264395	4.1734797396592835	4.232424686693346	4.285827396720174	4.071336434447541	4.0981342168219195	4.064619956771032	3.976440923286844	3.9952294529605967	3.8919749513842787	3.887565804678884	3.7113750855311887	3.549337211612903	3.4985444331896787	3.624534797011092	3.636045456826821	3.6371407087128746	3.6334481405644348	3.5459248170137387	3.5262228788069616	3.5516806483116543	3.6538452311294423	60.0	0.34560532495090523	2.406722493987756	0.15177385479042937	0.06030500424877968	2.7338200247646145	0.30177329725750796	0.026390494080066086	3.1630533587430056E-4	3.4201152590311763E-4	2.3831765611465104E-4	0.998356474647887	-0.025403552927647864	6.045976045941205	0.42745699501403583	0.42745699501403583	3.9722265253449875	-0.08722524815908125	0.1666673115171924	-0.017935308496037954	-0.017935308496037954	0.2536780233062993	3.5744844499776804	0.528878804873627	-26605.696927546276	-1724.5489592472106	441.68235459176645	-654.7341279523113
16400000	-28814.920314941308	-2649.195885721969	-26165.72442921934	41.11020405574172	1972.5692479990485	433.43660867140005	93.47806825015525	3.6914806664317084	3.6182092751227652	3.6085302423498318	3.5457014672763894	3.440520559546784	3.352087040386291	3.54716927286658	3.5178689378886996	3.5723238584876453	3.6602090886654195	3.6848961825307605	3.75877771398243	3.691386229543389	3.610722154979531	3.745084553002773	3.849758507603617	3.821240729707818	3.8183971934767977	3.774147575181784	3.930006369502827	3.7608924075811747	3.9032784816775665	4.008006669035171	3.8868036490799893	3.9478914688950697	4.09370844894633	3.8841077847717864	3.9505705274344645	3.9517466392127023	3.8838598350131313	3.772138579594616	3.5923982250040103	3.5418507025453847	3.446488788409783	3.3791862501247345	3.3688993757402543	3.412770570221315	3.3892490592265383	3.394028760827504	3.2938741008168506	3.4149246255323518	3.516557088090524	3.5439826561565595	3.618219255242413	3.5929552755736305	3.4124399883812697	3.4438647114649776	3.520037682422399	3.595315080247787	3.4036653245691753	3.3032229338073855	3.2630397732838023	3.4951830833545716	3.53290772685082	3.5211563945985516	3.603534882107111	3.510211658095994	3.3564663864063107	3.2803503983681104	3.4449346904666207	60.0	0.347796864223009	2.460794941173562	0.1581464231013802	0.03942918626794738	2.670838343489193	0.3229942417449012	0.022342541958093095	3.70613809700859E-4	4.408932420687224E-4	2.835251940695795E-4	0.9804048425755953	0.001433076851667602	6.591758218390752	-0.13689221060199455	-0.13689221060199455	3.137504799009971	0.030101345093972443	0.15184217617833862	0.0066250133437976725	0.006625013343797673	0.3190136674970929	4.333649323706535	0.6699302476174315	-26591.9869491497	-1724.5489592472106	426.2625199303631	-643.138876415445
16800000	-28883.69627814825	-2718.3443074880415	-26165.35197066021	58.36165606123859	1955.3177959935515	467.334120713335	5.2266098872392925	3.052008468717588	3.4241700924493927	3.43556434914008	3.4378817149431367	3.656348370313467	3.6739287504708034	3.816311507442927	3.243943190769374	3.6674317522862703	3.5166840469243077	3.2009458354003524	3.6388731025982444	4.284167598387601	3.4248031540305273	3.2513951520197866	3.8704153646710466	3.252608108344416	3.3013164285842924	3.7703839607848773	3.2811357206633587	3.524219532599998	4.3809471875665835	4.595912301246385	4.790485142073135	4.983994001823572	4.992631706808376	5.245368037525614	5.982235305232272	4.7219012396341	4.544521581603993	4.183275296651034	4.14480793553996	3.6367410745892004	3.689458589076465	3.18213568410491	3.6188236982293454	3.842889505669751	3.7819025985329766	3.2283211293568845	3.089898207269419	2.8394159208915593	2.7172598663629652	3.1182709333729326	3.697936314157793	3.0428235237600423	3.380119104414457	2.9801882768274037	2.9927031896539567	2.273898177924884	1.5649272729068582	1.6627289606017155	0.9787974177981889	1.4510535545296732	2.376096855154464	1.8169512609906078	2.1506721389696124	2.720356439148948	2.1285561190720554	2.7051311544688224	2.5433246145299617	60.0	0.32774861159100654	2.350576754121227	0.15422473879493453	0.07150168160967531	2.7369473949485994	0.3590008189345473	0.009774325994158827	3.7103928054399107E-4	4.1864552085199244E-4	2.5438261454743425E-4	1.0747303767171432	0.1003592541064436	5.939498484319243	0.8726998868848661	0.8726998868848661	3.552358871324167	-0.18999038164608373	0.17466930698342942	-0.04291060953249805	-0.04291060953249805	0.2920448416571312	3.8989503946767123	0.6929549172699996	-26599.773813964977	-1724.5489592472106	434.42184330476766	-708.4968512058588
17200000	-28775.308436760402	-2600.720210592407	-26174.588226167994	56.247981184751865	1957.4314708700383	475.84811973440367	100.04833091761138	3.5206555181512544	3.4106488456268673	3.5079979028666073	3.396719685565146	3.5764652853525596	3.7302908287815386	3.8756501785137667	3.8850927645042144	3.6870091592265437	3.5850864971374494	3.4666509653673208	3.454510446309066	3.485630986331007	3.3741052454227956	3.4212012898510893	3.416568888402229	3.5069116835765746	3.242790084659354	3.339507040756039	3.5016342999287198	3.4613466226732967	3.7601551125234596	3.5907705246903405	3.7566995542613695	3.7464306963613554	3.891316316049593	4.037202586272244	4.114876348738502	4.0960896660554225	4.076800627088849	4.029977517575728	4.051798778000137	4.038815756230505	3.9894894269954153	4.095723109069766	4.290492464206638	4.120885009485378	4.116310857924996	4.164319757034659	4.263821105001353	4.081670352294127	4.002247980415279	4.029258931449028	4.004183071762128	3.9625690573358927	3.878489818276619	3.8944740669970677	3.823376439254249	3.8203923797019286	3.8409116908399095	3.731712372450111	3.7498131823392424	3.6797851624618465	3.8466219607777905	3.7540770818932585	3.7220254143404583	3.692229179854965	3.6735364084107913	3.834590234226109	3.7554082885256426	60.0	0.3685738832102846	2.3946500254886622	0.1426418520147879	0.07611191539621989	2.7074402015990997	0.31058212229093735	0.019292975645580874	3.3272786301472045E-4	3.971942553289109E-4	2.5558747292883524E-4	1.031197277618039	0.05392543131919653	8.506794691339255	1.862586636808654	1.862586636808654	5.513223055254505	-0.27197608957062147	0.1269432047144763	-0.04288647754048363	-0.042886477540483636	0.1958708670307643	3.7540961465760607	0.49089968116501675	-26609.60810747072	-1724.5489592472106	435.019881302727	-638.726866073262
17600000	-28706.865708616795	-2552.969127883748	-26153.896580733046	43.74278836852612	1969.936663686264	416.0586907374853	1294.6573001888466	3.45520622402531	3.409716158373748	3.447829017410993	3.4533868257087827	3.472794064572078	3.44318652328029	3.387386940397827	3.3896248805920077	3.3460248457945463	3.347785181089455	3.32580966624409	3.3036309300781195	3.317925042640921	3.3336071071724667	3.3493411702130835	3.3520367956911037	3.3590790247223294	3.302621263042081	3.2998793622406093	3.2866121228374796	3.3163896807379514	3.2791874374921366	3.286535796011951	3.2674096397704444	3.257642502687591	3.2860115212811993	3.2705440588424928	3.2613270597077975	3.2650868873154946	3.221789825012842	3.1879333954554574	3.1340758698204265	3.108360720816561	3.1216739061806607	3.133506710569788	3.1107726397260715	3.0824010075735884	3.0756163571114996	3.059380963424265	3.1125410575862125	3.1203577666036724	3.1235340998154624	3.1259478424497997	3.1381058983714176	3.1422712219549993	3.1336624841565803	3.114699295105482	3.0783243146480523	3.0938353989705423	3.109383903877593	3.106659817224384	3.1060616437353117	3.132897603957419	3.1219361934864724	3.164965482644942	3.178763540603484	3.151444800051242	3.158076090836388	3.1975172667813014	3.197637804298642	60.0	0.3157957703542254	2.350371360290346	0.17274164823932317	0.06088722923944565	2.810544092820495	0.28965989905615774	0.027634051987859138	3.93942163569531E-4	5.624763602540454E-4	2.8342148647083005E-4	1.0224427445555988	0.0500069367636917	8.204539516632241	0.6614865279844466	0.6614865279844466	5.85618463406382	-0.0954303502400385	0.12300393562761941	-0.013893934599236482	-0.013893934599236482	0.17232903564684535	4.362299671526404	0.5785541596666812	-26611.969673379794	-1724.5489592472106	458.0730926467462	-545.9764621384984
18000000	-28913.88300063447	-2772.7119457417034	-26141.171054892766	54.76138183936998	1958.9180702154201	571.9060881181821	6.570665499526496	3.586718714526886	3.66751013961424	3.7569666993767457	3.7532183828881935	4.101465655815754	4.502966659088125	4.613667362777954	4.9961661077810735	4.857228193217204	4.745641141859284	4.467899612890058	4.284686534879958	4.91623343077114	4.5613674263064174	5.005271357166417	4.8963543138152605	4.687644817565586	4.578100446953816	4.655865322640957	5.382043080196626	6.107654798488536	5.709656997418149	5.982021312767417	5.825640430645939	5.610986783863491	4.914187992484635	5.117954074241783	5.030333727787684	4.94711549014713	4.434864473047777	4.675908242174121	4.857631619389869	5.20415972826869	4.5915841899375405	3.916474272910668	3.206593069839692	3.7630420820588526	3.379373045475096	3.173938441515888	3.58085408766698	3.430259196489733	3.2952634654308763	3.053706833454708	3.041114544416681	2.6454551032229605	2.8564470133843463	3.278647469798262	3.144766202933702	2.7713243952901583	2.2639096092771034	1.7965453867812478	1.5013615646141318	1.1257156542065525	1.3083534284831106	0.8318665516267569	1.0708515557696732	0.724431500606163	0.42642519638980203	0.27850925588221487	-0.0455372738669555	60.0	0.3524288283091371	2.442726818966666	0.15719611704887593	0.06789763976138061	2.656275554539586	0.32347504137434546	0.03325994073385312	2.966427430254838E-4	3.0490907741073555E-4	2.1088235198487768E-4	1.0103231966644368	-0.05846809867548708	6.234320204177592	0.9448085877295413	0.9448085877295413	2.4540508930520826	-0.24155025333098593	0.1703412312180457	-0.06558130418357928	-0.06558130418357928	0.4327382868846685	3.1737957758156243	0.7287805563108813	-26599.36140434829	-1724.5489592472106	458.19034945552266	-741.2797011348985
18400000	-28872.660286643484	-2703.465519834748	-26169.194766808738	54.61831332473515	1959.0611387300548	519.8959905172009	131.11290750290505	3.4046658706501605	3.611556186679914	3.6896076566108436	3.6572254651730822	3.6922927127489023	3.774101437993232	3.9239089643065355	3.8391562202132534	3.7626115614181583	3.818611091635579	3.750445710473137	3.7593189643424383	3.699697047604757	3.713085777772053	3.7994038305063613	3.930673471494983	3.8155594765674787	3.795938586425322	3.8256559646644486	3.8895064045183894	3.837393980195318	3.619866002005006	3.768839255995836	3.8945060650941907	3.8991837031843612	3.9925851218809343	3.9512314190363895	3.9192044597156728	3.9615992692953848	4.00862515593542	3.958173369855592	3.9134677474359774	3.9133056549791254	3.8343006028330535	3.7309494468685696	3.733873991864125	3.746015029853865	3.703919125498408	3.81246589868396	3.7206862958676026	3.559161643469293	3.5086692832476785	3.4720620943309024	3.48069571746379	3.4327332041823326	3.3485490894463537	3.340628974406255	3.268322063601888	3.3560954039664637	3.1834341027095836	3.088410563306855	3.151514986449359	3.141304123826716	3.177095709841578	3.0145726160239152	3.1507471491887524	3.1020125375189287	3.1125780829271426	3.036787463090612	3.0246988230761205	60.0	0.29978663304486886	2.551693157217225	0.16391486692669402	0.04009265849463127	2.6188210478398317	0.32569163647674154	0.014451480323636754	2.976000774776928E-4	3.6731821103270324E-4	2.1942596750105505E-4	1.0505053742237804	0.009495412140914972	4.258225880034424	0.22330877043181752	0.22330877043181752	1.6664178764341304	-0.0838300016690138	0.23650159300726564	-0.031692458828292094	-0.03169245882829209	0.6043365342238719	3.813941033721133	0.860468379467228	-26586.294730461737	-1724.5489592472106	417.0999636530002	-643.2793749475316
18800000	-28802.06164639724	-2627.342038987824	-26174.719607409417	57.561021107947994	1956.1184309468422	519.5348185632853	343.34579020913725	3.7784754736010258	3.784850090042829	3.7704686084493235	3.7689960993324965	3.734929907765213	3.82639190278567	3.905472408850581	3.824256405538965	3.7898273533009332	3.7292661905554487	3.7577747305327422	3.783840345254678	3.781179199710118	3.8069346110851754	3.797943933202695	3.7355923728366953	3.6494636089707386	3.7611924103236363	3.8609152635887	3.8291344708770803	3.8094078226722576	3.936871351767625	3.990357251072877	4.032963731323353	4.094454613088049	4.020102839837094	3.9119154765010125	3.9302953244039647	3.8603282042784888	3.971130096698803	4.066534538731901	4.083323875799578	4.09887291393248	4.130931386864869	4.250389048964122	4.352966121497072	4.4393270167145635	4.3455223644644905	4.372103951678487	4.386963953917962	4.379831172893065	4.389057775632066	4.41410756444	4.473777565972269	4.537340650953287	4.533889274508323	4.477080397428841	4.441072864938192	4.364057635487555	4.289474802592282	4.238441182876422	4.22424513541412	4.3154337192549646	4.390934262200849	4.3245955988394975	4.40190754894725	4.451670122060842	4.489630296528544	4.5515576111715434	4.634525583622055	60.0	0.272353228769848	2.405287904209356	0.15121131947496744	0.06639271611438152	2.793078659108758	0.3116761723226816	0.04049509143402446	3.089099590537782E-4	3.201151600658082E-4	2.4072920021792022E-4	1.084711900518209	-0.01997739096120433	7.602708817830149	0.44506203173471687	0.44506203173471687	4.2708956028087215	-0.0781046498236086	0.13233938099531578	-0.013790839032814426	-0.013790839032814424	0.23558004512627095	3.946702232165631	0.5039804699697351	-26605.01407804076	-1724.5489592472106	430.29447063134353	-634.3948306019053
19200000	-28714.442996217007	-2527.0084993191995	-26187.434496897808	57.74467104158347	1955.9347810132067	483.109262994314	2571.5080753457605	3.585617303633066	3.5285651528333597	3.534873047275474	3.5272187514848103	3.532222246862301	3.528370457114926	3.5537933215324187	3.5566384843107475	3.546624935620864	3.5200394312659578	3.525715807653433	3.5273176789127767	3.521725721533854	3.5251148511640262	3.541788478202503	3.580138923458123	3.5896691071711997	3.587236525104068	3.568336022339213	3.5533515127202957	3.5361254134941937	3.5628623825009043	3.560525797379004	3.569919178008484	3.5284486069742798	3.579620922137996	3.562682189265928	3.561757622849189	3.5430375047657656	3.5611920963046324	3.5645809651650775	3.5905613484955725	3.5976891756020795	3.59662965973471	3.5929535577168634	3.5984995170859753	3.593287342413566	3.5794570725618993	3.585774645881216	3.5980306557683255	3.6031934843783664	3.593573349568028	3.5683480726777623	3.53577400812176	3.5450503276768117	3.5592053617272925	3.5634853928696075	3.5411891944174974	3.568366259698572	3.536497448508952	3.547454618165755	3.55952260295475	3.5469079492721947	3.5297465975637574	3.5035385493807625	3.5082828248746543	3.504062588601179	3.5028632885610302	3.518307193882735	3.4837537420908053	60.0	0.3003987116622089	2.399644979036599	0.1886854960639072	0.08136066502199198	2.724158134037344	0.3057520141779396	0.0285099648518885	2.745180682943446E-4	2.3525385291186754E-4	2.495737017139202E-4	0.8633713604223588	-0.023888887886408677	7.056957993683677	0.6789812360729874	0.6789812360729874	3.0743494323308442	-0.1457714226609913	0.1447806044373658	-0.03197532223451496	-0.03197532223451496	0.3323339348058442	3.9688494909385863	0.5071034707054574	-26610.517902470434	-1724.5489592472106	423.0834055726277	-532.5359110817379
19600000	-28777.303663694292	-2641.261662857754	-26136.04200083654	51.31837860653666	1962.3610734482534	496.8238297058937	89.64206456112414	3.7116899898312603	3.748214243747244	3.7748872680887127	3.7157279831044896	3.7253183609465252	3.8606009923414253	3.7651797303053316	3.6855545066749262	3.7176265819701424	3.9382613258584533	4.0032765379048785	4.019571332405008	4.035876341506869	3.939649197785388	3.7794703788174786	3.865058827494956	3.9714192227216527	4.00894725670927	4.056323259889618	3.9737523541042177	3.8983552898801883	3.786866491178755	3.6941491280044234	3.6989156798110123	3.520409488616936	3.524180815858992	3.397428471253375	3.365695993586583	3.082371905552039	3.16194692185078	3.3288894886557276	3.204827868332241	3.209084882512469	3.2794488002139843	3.3157038972957866	3.3384397426178927	3.287025446255607	3.34835200144033	3.3684787932155538	3.2758960178962684	3.2327241116628014	3.0869786673305293	3.118264536052016	3.0590907623589563	2.9332166984416923	3.046941619807409	3.073124737226266	3.0506500143188786	3.0312905368039043	3.1904387395217078	3.1307838338548413	3.2131666457365187	3.3208790928580116	3.356498701119431	3.1518336323538936	3.1921308672443094	3.227223245362499	3.3551133024988684	3.356072162794942	3.385390789689123	60.0	0.4192643176873299	2.245544743010525	0.157927263504677	0.05304134420387788	2.7974316090400775	0.3267907225535042	0.04111401408946507	2.8402153732575184E-4	3.672425410329302E-4	2.3726343534952152E-4	1.3562880473619643	-0.027086292881807267	10.195255312406239	0.596778932306516	0.596778932306516	4.850140876560251	-0.08486668795015616	0.09879640814254578	-0.012156268543036997	-0.012156268543036997	0.2076753295620345	3.7289229477162564	0.5922286144896345	-26591.556518972488	-1724.5489592472106	455.5145181359466	-656.2438025131488
