Land_cover_forests_RABV_CA_04,Land_cover_savannas_RABV_CA_04,Land_cover_grasslands_RABV_CA_04,Land_cover_croplands_RABV_CA_04,Land_cover_water_RABV_CA_04,Human_pop_density_RABV_CA_04,Elevation_RABV_CA_04,Annual_mean_temperature_RABV_CA_04,Annual_precipitation_RABV_CA_04
0,0,0,25,0,3860.47583007812,11.8000001907349,28.1573333740234,1308
0,0,0,25,0,597.390319824219,14.8400001525879,27.7888336181641,1515
0,0,0,25,0,314.620910644531,24.7999992370605,28.193000793457,1252
0,0,1,16,0,10082.365234375,9.11999988555908,28.2235012054443,1320
0,0,0,25,0,391.7275390625,17.5599994659424,28.1781673431396,1274
0,0,0,25,0,240.370712280273,21.6800003051758,27.9251670837402,1271
0,0,0,11,12,87.1920013427734,3.16000008583069,27.6765003204346,1253
0,0,0,3,19,65.235221862793,8.19999980926514,27.6308326721191,1219
0,0,2,13,0,6091.50244140625,12.2799997329712,28.3255004882812,1343
0,0,0,24,0,485.513977050781,13.039999961853,27.9653339385986,1271
0,0,0,25,0,528.073791503906,21.0799999237061,28.1251659393311,1250
0,0,0,25,0,694.850891113281,9.80000019073486,28.0408325195312,1295
0,0,0,20,0,3253.82006835938,9.47999954223633,27.7641658782959,1304
0,0,2,11,11,85.540168762207,9.11999988555908,27.4923343658447,1345
0,0,0,25,0,213.76921081543,3.6800000667572,27.9491672515869,1472
0,0,0,8,13,108.095291137695,8.07999992370605,27.3641662597656,1425
0,0,0,21,4,136.929580688477,12.0799999237061,27.6228332519531,1535
0,0,0,25,0,996.757751464844,123.040000915527,27.2810001373291,1779
0,0,8,17,0,61.5518188476562,10.4399995803833,27.7806663513184,1669
0,0,0,25,0,227.174087524414,12.2399997711182,27.7371673583984,1529
0,0,0,25,0,261.060943603516,12.6400003433228,27.8941669464111,1700
0,0,0,25,0,116.709655761719,12.3599996566772,27.9086666107178,1691
0,0,12,4,7,36.2805252075195,9.23999977111816,27.5398330688477,1665
0,0,1,24,0,361.366027832031,18.2399997711182,27.8946666717529,1743
0,0,1,24,0,451.022979736328,18.2399997711182,27.8946666717529,1743
0,0,0,25,0,190.667266845703,13.1199998855591,28.003833770752,1713
0,0,0,25,0,201.623748779297,13.3599996566772,27.8856658935547,1703
0,0,0,25,0,207.344345092773,13.1199998855591,28.003833770752,1713
6,3,1,0,0,26.5046329498291,8.96000003814697,27.4435005187988,1632
7,1,0,17,0,20.0665969848633,43.560001373291,27.0380001068115,1639
0,0,0,25,0,751.863891601562,12.3999996185303,27.7969989776611,1563
0,0,0,25,0,179.720108032227,13.3599996566772,27.8856658935547,1703
0,0,0,25,0,490.10986328125,9.80000019073486,28.0408325195312,1295
0,0,5,3,0,25752.232421875,13,28.3339996337891,1384
0,0,2,11,11,88.5130615234375,9.11999988555908,27.4923343658447,1345
0,0,1,2,5,4164.5185546875,11.8000001907349,28.1761665344238,1348
0,0,0,10,12,134.96467590332,7.40000009536743,27.5084991455078,1330
