Land_cover_forests_RABV_CA_04,Land_cover_savannas_RABV_CA_04,Land_cover_grasslands_RABV_CA_04,Land_cover_croplands_RABV_CA_04,Land_cover_water_RABV_CA_04,Human_pop_density_RABV_CA_04,Elevation_RABV_CA_04,Annual_mean_temperature_RABV_CA_04,Annual_precipitation_RABV_CA_04
0,0,0,25,0,177.639846801758,10.5200004577637,27.6124992370605,1563
0,0,0,25,0,111.940200805664,58.0400009155273,27.6726665496826,1734
0,0,0,25,0,136.169723510742,123.040000915527,27.2810001373291,1779
0,4,0,21,0,60.6135330200195,40.7200012207031,27.0825004577637,1771
0,0,0,25,0,81.5527648925781,109.839996337891,27.2441673278809,1760
0,0,0,25,0,150.978271484375,16.8799991607666,27.9503326416016,1614
3,0,0,19,0,565.124694824219,12.6000003814697,27.5025005340576,1524
0,0,0,18,7,533.083862304688,11.3199996948242,27.3505001068115,1467
25,0,0,0,0,9.65110111236572,93.6800003051758,26.4853324890137,1714
0,0,0,25,0,119.615188598633,11.2799997329712,27.6753330230713,1578
0,0,0,23,1,333.946350097656,6.32000017166138,27.6485004425049,1277
0,0,0,25,0,259.772186279297,6.59999990463257,27.7625007629395,1274
25,0,0,0,0,7.11966371536255,107.879997253418,26.466833114624,1545
0,0,0,24,0,269.944183349609,6.6399998664856,27.7948322296143,1266
0,0,0,14,4,162.962112426758,4.76000022888184,27.6668338775635,1253
0,0,0,25,0,501.815795898438,9.80000019073486,27.9541664123535,1300
0,0,0,17,0,399.195007324219,8.96000003814697,27.5766658782959,1294
0,0,0,25,0,103.695503234863,11.2799997329712,27.6753330230713,1578
0,0,0,22,3,59.5754852294922,11.2799997329712,27.6751670837402,1462
0,0,0,25,0,129.633117675781,11.1199998855591,27.9109992980957,1491
0,0,0,25,0,224.693817138672,14.1599998474121,27.8951663970947,1615
0,0,0,25,0,129.633117675781,11.1199998855591,27.9109992980957,1491
0,0,0,22,3,70.3546676635742,11.2799997329712,27.6751670837402,1462
0,0,0,25,0,228.34260559082,18.0799999237061,27.9885005950928,1634
0,0,0,25,0,192.490646362305,16.8799991607666,27.9503326416016,1614
0,22,0,3,0,178.781204223633,58.4000015258789,27.1163330078125,1866
0,0,0,25,0,148.546157836914,30.3199996948242,27.3295001983643,1960
0,5,0,20,0,179.888961791992,26.7999992370605,27.4705009460449,1926
0,0,0,25,0,123.240646362305,30.3199996948242,27.3295001983643,1960
0,0,0,25,0,254.318176269531,36.8800010681152,27.5591659545898,2039
0,0,0,25,0,332.842498779297,18.7600002288818,27.7143325805664,1874
0,0,0,25,0,125.599502563477,12.7200002670288,27.6049995422363,1614
0,0,0,25,0,135.545623779297,22,27.6286659240723,1956
0,0,0,25,0,208.008193969727,14.039999961853,27.3538341522217,1764
0,0,0,18,7,151.493499755859,10.9200000762939,27.337833404541,1615
0,0,0,24,0,983.125305175781,38.6800003051758,27.8145008087158,1688
0,1,0,24,0,148.336975097656,25.8400001525879,27.2891674041748,1852
0,0,0,25,0,3761.58227539062,18.6000003814697,27.7263336181641,1663
0,0,0,21,0,226.259826660156,13.6800003051758,27.412166595459,1644
0,0,0,21,0,376.021728515625,13.6800003051758,27.412166595459,1644
0,0,0,25,0,135.714721679688,13.3599996566772,27.904167175293,1528
0,0,0,14,11,144.021530151367,11.7600002288818,27.3636665344238,1544
0,0,0,25,0,341.046722412109,13.8000001907349,27.4685001373291,1548
0,0,0,14,11,325.482452392578,11.7600002288818,27.3636665344238,1544
0,1,0,24,0,193.77717590332,12.4799995422363,27.5678329467773,1582
0,0,0,25,0,261.401885986328,12.039999961853,27.8255004882812,1604
0,0,0,25,0,119.615188598633,11.2799997329712,27.6753330230713,1578
0,0,0,22,3,106.160522460938,11.1199998855591,27.4651660919189,1532
0,0,0,25,0,369.291564941406,28.6000003814697,27.9225006103516,1657
0,0,0,25,0,250.98908996582,23.2800006866455,28.0966663360596,1764
0,0,0,25,0,210.146270751953,13.5600004196167,27.9378337860107,1693
