node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear
153,154,17.3986434647709,34.6313650968293,-1.80683900839042,34.6894836788086,-1.84783265348807,17.3986434647709,0,1961.53171646747,1978.93035993224
153,251,14.0556666312621,34.6313650968293,-1.80683900839042,34.6089300885512,-1.7913460398243,14.0556666312621,0,1961.53171646747,1975.58738309873
251,252,7.76346158974669,34.6089300885512,-1.7913460398243,34.6497125371879,-1.79580916791184,21.8191282210088,14.0556666312621,1975.58738309873,1983.35084468848
154,155,7.22420288938895,34.6894836788086,-1.84783265348807,34.675254783942,-1.86252955680836,24.6228463541599,17.3986434647709,1978.93035993224,1986.15456282163
155,156,4.15351239648083,34.675254783942,-1.86252955680836,34.6690663801797,-1.85396179738184,28.7763587506407,24.6228463541599,1986.15456282163,1990.30807521811
252,253,8.88348292529321,34.6497125371879,-1.79580916791184,34.5874939580617,-1.76227167688282,30.702611146302,21.8191282210088,1983.35084468848,1992.23432761377
253,261,4.71708708920456,34.5874939580617,-1.76227167688282,34.5996934757409,-1.74889821734276,35.4196982355065,30.702611146302,1992.23432761377,1996.95141470298
156,248,10.8171254622201,34.6690663801797,-1.85396179738184,34.6684106483369,-1.88769039983593,39.5934842128609,28.7763587506407,1990.30807521811,2001.12520068033
156,157,10.9028091831875,34.6690663801797,-1.85396179738184,34.6536186487553,-1.81757704173894,39.6791679338282,28.7763587506407,1990.30807521811,2001.2108844013
261,262,5.81206673756018,34.5996934757409,-1.74889821734276,34.5851843752006,-1.72946285976435,41.2317649730667,35.4196982355065,1996.95141470298,2002.76348144054
157,158,2.00855449131666,34.6536186487553,-1.81757704173894,34.6067129579485,-1.76683816464337,41.6877224251449,39.6791679338282,2001.2108844013,2003.21943889262
158,86,0.900779686614555,34.6067129579485,-1.76683816464337,34.6124734049265,-1.71370538970549,42.5885021117594,41.6877224251449,2003.21943889262,2004.12021857923
261,290,7.29273606462744,34.5996934757409,-1.74889821734276,34.6194217148474,-1.75992655685701,42.712434300134,35.4196982355065,1996.95141470298,2004.2441507676
248,249,3.34252444483839,34.6684106483369,-1.88769039983593,34.6096022989873,-1.95963299282819,42.9360086576992,39.5934842128609,2001.12520068033,2004.46772512517
158,159,1.39674323405428,34.6067129579485,-1.76683816464337,34.5957897707151,-1.77324309482832,43.0844656591992,41.6877224251449,2003.21943889262,2004.61618212667
159,160,0.164017665128894,34.5957897707151,-1.77324309482832,34.5933772100059,-1.76991040993114,43.2484833243281,43.0844656591992,2004.61618212667,2004.7801997918
290,291,0.623556423942826,34.6194217148474,-1.75992655685701,34.6383008642206,-1.78029008870874,43.3359907240768,42.712434300134,2004.2441507676,2004.86770719155
262,285,2.19944350511942,34.5851843752006,-1.72946285976435,34.522794947454,-1.65787619093347,43.4312084781862,41.2317649730667,2002.76348144054,2004.96292494566
157,241,3.91647307728542,34.6536186487553,-1.81757704173894,34.6651656070821,-1.83235324147056,43.5956410111136,39.6791679338282,2001.2108844013,2005.12735747858
160,161,0.683070797029114,34.5933772100059,-1.76991040993114,34.6033169230655,-1.77689953504457,43.9315541213572,43.2484833243281,2004.7801997918,2005.46327058883
291,303,1.01321439335443,34.6383008642206,-1.78029008870874,34.6796547581713,-1.79879524122493,44.3492051174312,43.3359907240768,2004.86770719155,2005.8809215849
291,292,1.22224757563501,34.6383008642206,-1.78029008870874,34.6090138472376,-1.79019376780351,44.5582382997118,43.3359907240768,2004.86770719155,2006.08995476718
160,207,1.59113989363619,34.5933772100059,-1.76991040993114,34.5716059031666,-1.76244241685165,44.8396232179643,43.2484833243281,2004.7801997918,2006.37133968543
241,242,1.55571563682027,34.6651656070821,-1.83235324147056,34.7866401225599,-1.84900067321543,45.1513566479339,43.5956410111136,2005.12735747858,2006.6830731154
253,254,14.9013286725947,34.5874939580617,-1.76227167688282,34.496373109831,-1.75988071223866,45.6039398188967,30.702611146302,1992.23432761377,2007.13565628637
290,151,3.22708210910557,34.6194217148474,-1.75992655685701,34.6053497951105,-1.7389703612598,45.9395164092396,42.712434300134,2004.2441507676,2007.47123287671
242,243,0.845580948207621,34.7866401225599,-1.84900067321543,34.7965707237821,-1.84733834855136,45.9969375961415,45.1513566479339,2006.6830731154,2007.52865406361
