# BEAST v1.10.5 Prerelease #23570d1
# Generated Tue Dec 21 11:35:17 CET 2021 [seed=1640082914861]
# -save_every 50000 -save_state Compiled_G_aligned_cut.states Compiled_G_aligned_cut.xml
# keywords: discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	alpha	pInv	default.ucld.mean	default.ucld.stdev	location.clock.rate	default.meanRate	default.coefficientOfVariation	default.covariance	location.meanRate	location.rates.Cambodia.Other	location.rates.Other.Cambodia	default.treeLikelihood	default.branchRates	location.branchRates	c_location.count[1]	coalescent
25100000	-32126.31631805312	-14661.494245220532	-17464.822072832587	252.439626725158	1766.560373274842	3958.0476768403923	235.61242660145834	0.41182428892850353	2.4688921624350906	0.17430396477092513	0.0694876025797238	2.5832788732088536	0.29221310807692125	0.7269789527822306	0.27290790437017304	3.834132955121061E-4	1.3678867824305186E-4	4.6923616091509905E-4	3.612603412022777E-4	0.35222954246525134	-3.2810871068258567E-4	4.6923616091509905E-4	1.5878074463977914	0.7492308154030974	-17438.87858685376	-10125.43149606567	0.0	4.0	-4534.167198621558
25200000	-32098.99033846918	-14624.333139225575	-17474.657199243604	319.7521690641863	1699.2478309358137	4085.121116535096	218.33427272022362	0.3931881146590645	2.450927803098965	0.16722075879491374	0.08414624574527962	2.6483981952168625	0.2561188824849298	1.0721704779871213	0.3701403715266134	3.795172997470467E-4	1.8272020734107325E-4	2.863990918952328E-4	3.7080038330501497E-4	0.4671925498546761	-0.008165748173494311	2.8639909189523275E-4	0.05321836438149173	2.837914512438003	-17451.924334720527	-10125.43149606567	0.0	4.0	-4496.775683305598
25300000	-32055.901275427765	-14597.177286523953	-17458.723988903814	212.7173393331018	1806.2826606668982	3691.8524128823083	227.0393544084114	0.425878191697144	2.402708707390499	0.08443956375734266	0.1188594462215508	2.5900399883742025	0.37807410255927715	1.1183179239249956	0.3830083701797193	4.0541295626522295E-4	1.944156193863423E-4	3.0528183581484997E-4	4.0886418618017555E-4	0.4894630478586742	0.048881949854576466	3.0528183581484975E-4	0.08197712538738866	0.6781758206146496	-17435.15321251375	-10125.43149606567	0.0	4.0	-4471.549802656322
25400000	-32079.10663246075	-14595.394731223158	-17483.71190123759	212.9755674622012	1806.0244325377987	3662.5146426728365	227.96994860974002	0.37470312539347683	2.4472035978495557	0.17794899230169264	0.11347942814068465	2.570299680204464	0.316365176110141	1.0539894118329258	0.360468966476725	4.037754441190494E-4	1.6190455484752016E-4	2.730287144903783E-4	4.037966309647647E-4	0.4012847074861408	-0.0037025018217648866	2.730287144903785E-4	0.469435609609789	1.1128476216489531	-17459.809347861446	-10125.43149606567	0.0	4.0	-4469.264630820551
25500000	-32062.316225817885	-14607.436075911573	-17454.880149906312	251.81522703567882	1767.1847729643212	3842.897025597188	223.3516914051369	0.4053364762867272	2.38664345505417	0.14696696120733077	0.07839997834153574	2.6622252577922803	0.3204278713179715	1.091382084293978	0.3872845460959095	4.0457153546676034E-4	1.80087101994717E-4	9.769201822242225E-4	3.835383470118644E-4	0.44966809890071013	-0.019824302416814158	9.769201822242223E-4	0.6333842646485807	0.9074467066693148	-17435.549381941317	-10125.43149606567	0.0	5.0	-4477.872606514057
25600000	-32142.954776275506	-14652.954348539508	-17490.000427736	326.4606793745508	1692.5393206254491	4131.043506436727	232.93867384087056	0.4006669905621922	2.45129254089766	0.12472280584837472	0.07623412550842394	2.6138545737259524	0.3332289634574124	0.7355981089934466	0.28812151945722864	4.0439955215189447E-4	2.07655520126008E-4	4.4642513287985975E-4	3.7405707058507144E-4	0.5258543440156702	0.022478627300250707	4.4642513287985943E-4	0.0161088499666147	1.7275262350926848	-17466.8439974749	-10125.43149606567	0.0	4.0	-4526.115752040187
25700000	-32157.771291484645	-14693.210353895694	-17464.56093758895	278.6295000869461	1740.370499913054	4318.340023322088	255.015291539866	0.44048793871640823	2.452836248601505	0.18248113260577054	0.07112202151950991	2.5815789361776496	0.2714937223791724	0.8174468050240078	0.2922853216984223	3.685252225662162E-4	1.4318541574276204E-4	6.183251553900302E-4	3.5042275797313865E-4	0.3821298989041665	0.0062424178058683374	6.183251553900299E-4	3.310438363962756	0.3023921363565099	-17439.544617436943	-10125.43149606567	0.0	4.0	-4563.429664783291
25800000	-32145.22384684966	-14723.744908851208	-17421.478937998454	283.73071334429454	1735.2692866557054	4442.897484273016	280.86987229528523	0.4592200342570446	2.541384596208341	0.1440636465348056	0.08940108347085776	2.4369260752954083	0.3290045642335583	0.8517759463285058	0.30799834983430535	3.36783259022119E-4	1.5909996748985966E-4	6.29092303877462E-4	3.269197977729202E-4	0.47548342153424494	-0.04349223754062923	6.290923038774616E-4	0.22001208451565227	0.848222335974337	-17399.31847943415	-10125.43149606567	0.0	4.0	-4596.378649903764
25900000	-32102.0517330247	-14617.027370260414	-17485.024362764285	217.74765943687046	1801.2523405631296	3948.433139803474	226.3812318271376	0.3405253343041139	2.4810656214115396	0.18235012162347727	0.08946695336458718	2.6036552830983966	0.3029366861979018	1.6567477756669786	0.4072518985104052	3.917040531371153E-4	1.7051961149512675E-4	3.799638055525855E-4	3.817009041978704E-4	0.4174720589898804	0.033190002366390636	3.7996380555258566E-4	0.6916178737569711	1.632210193422524	-17460.685652184075	-10125.43149606567	0.0	4.0	-4488.314197507325
26000000	-32141.833294775457	-14645.361782135413	-17496.471512640044	268.1668349041972	1750.8331650958028	4002.8648744075936	228.70639325767115	0.41566111476031614	2.486326913801894	0.1398488192437098	0.07033767604336384	2.59414871997153	0.2936767561792012	0.8391252953943095	0.31094154644103206	3.7350959652460034E-4	1.2985491709044844E-4	4.574744825868543E-4	3.6764942891476867E-4	0.3428476759148922	-0.0055842336954372365	4.574744825868551E-4	0.4345275932812599	0.25268612193173196	-17471.839688369288	-10125.43149606567	0.0	4.0	-4519.575584430754
26100000	-32093.83814594105	-14624.107435267571	-17469.730710673477	233.59342094711107	1785.406579052889	3916.818493996009	219.73892043947976	0.4143791629321377	2.401688665117073	0.17473821818167531	0.08334265269650004	2.623841356464428	0.3020099446082016	0.6804843661605181	0.2742651947882697	4.019286492061266E-4	1.9716020659551044E-4	6.773238439148006E-4	3.817639221263999E-4	0.501558984952965	-0.002627682087951242	6.773238439147997E-4	0.7495249741412382	0.3914356900268843	-17448.005338537194	-10125.43149606567	0.0	4.0	-4497.069040100494
26200000	-32105.413464534366	-14625.991850606915	-17479.42161392745	244.93134398262063	1774.0686560173795	3834.6407853393275	219.2301756704369	0.42382139097908056	2.445774142095077	0.17275893849629	0.07972307862316307	2.604004680630446	0.27391776917595806	0.6221760374025674	0.2547078293747435	4.0042650965033333E-4	1.9324800442024494E-4	6.021950877413433E-4	3.9178470961517733E-4	0.48965417867361494	0.02127786712615327	6.021950877413441E-4	0.21812612983081095	1.8855850229915778	-17457.702938654384	-10125.43149606567	0.0	4.0	-4498.531645946502
26300000	-32092.51032294037	-14627.193549934604	-17465.316773005765	246.45832947854487	1772.5416705214552	3824.492940044264	249.31886595470863	0.4296226990279191	2.4668440536291785	0.16429944128035365	0.10359676595532379	2.522714747109382	0.31292229299785906	1.0329783918724273	0.3584138286856985	4.1416531945868816E-4	1.82167205081882E-4	0.001205191543349219	4.068998485083995E-4	0.45421845076418194	0.06244305825191119	0.001205191543349218	0.4458609049737153	0.12403595944019793	-17443.19810910174	-10125.43149606567	0.0	4.0	-4497.602028904762
26400000	-32128.772756938346	-14644.893104873398	-17483.87965206495	254.0776222550592	1764.9223777449408	3851.8314882593677	241.96707568840733	0.3840510935991209	2.429304419828001	0.1543479814813905	0.08299139637308513	2.64818070554592	0.30112440317249767	0.8991678393684633	0.3496319355612408	3.811123051622806E-4	1.7378218744551133E-4	8.560921789598264E-4	3.7022668912426094E-4	0.4845886514639075	-0.029534052234270542	8.560921789598284E-4	0.6378056994166602	1.021830615177802	-17463.309705447078	-10125.43149606567	0.0	4.0	-4516.1568536307595
26500000	-32007.0115828255	-14597.249360223504	-17409.762222601996	265.0240138542822	1753.9759861457178	3891.931615709662	218.78709526077262	0.4024308147463944	2.4670154345632755	0.1460650038923725	0.07238235435159544	2.545324652331764	0.3667817401146129	1.0054813611736682	0.3574055440514244	3.943346873743493E-4	2.1800188359588694E-4	2.9971950903876025E-4	3.88133243224622E-4	0.5614530384162383	0.030796638425226754	2.997195090387604E-4	0.6822417413746574	0.6863511938289905	-17385.129992466475	-10125.43149606567	0.0	4.0	-4471.274456338715
26600000	-32022.27490762579	-14580.252103121666	-17442.022804504122	267.01777566960857	1751.9822243303915	3859.1370800413215	218.60599184322024	0.39128459089682616	2.3311722128056647	0.16615645925304093	0.08612197530589644	2.6667649014265726	0.3584998603120166	0.9871596201915434	0.37041783058509625	4.297284544926598E-4	2.3397633579145798E-4	5.130112218912034E-4	3.995515986035386E-4	0.5502724703171649	0.06158090637282083	5.130112218912038E-4	0.5375885825272887	0.2619533746683282	-17418.796251503878	-10125.43149606567	0.0	4.0	-4453.626559639961
26700000	-32038.255554147756	-14601.538842169706	-17436.71671197805	215.43269477628616	1803.567305223714	3687.6397199083663	213.25096158772158	0.4414058767851469	2.342154440594042	0.1990402775700263	0.06070779471927672	2.658889606357674	0.2978020039738531	0.8453945038000215	0.30596761342729295	4.1826890796327847E-4	2.3239407161290216E-4	8.189641414690081E-4	4.1859838945267514E-4	0.5351695708287704	-0.014202239683455844	8.18964141469009E-4	0.9487416064126828	0.6895997609038526	-17413.271293446473	-10125.43149606567	0.0	4.0	-4473.192713651544
26800000	-32121.20063840616	-14653.304150406148	-17467.896488000013	261.3809384554817	1757.6190615445182	4032.8499760226205	250.21613735652704	0.39983420734707736	2.3957564202323476	0.15202318832745854	0.0882747807558829	2.651672104448037	0.3124392988892148	1.0668585626358131	0.35147867694947305	4.0119248289139595E-4	1.653200262974875E-4	4.8740387980984707E-4	3.7852282312394726E-4	0.4124258079230214	-0.009358052751265073	4.874038798098468E-4	1.3611243743400114	1.250739433441552	-17444.982150802578	-10125.43149606567	0.0	4.0	-4524.730612987145
26900000	-32106.153848667032	-14622.574700348106	-17483.579148318928	310.08429789941715	1708.9157021005828	4074.5186029129654	238.08348161497798	0.39549063332469475	2.495593344918685	0.18558545240663005	0.11989054678471828	2.5006593949202554	0.3027806276450347	0.9260362400901474	0.3632133323462433	3.8605811533391825E-4	1.97489002632157E-4	0.001124331313479033	3.495107431802903E-4	0.4985171686815879	-0.016321141291367167	0.0011243313134790345	0.7912149569662703	0.31943731779534307	-17459.992853170188	-10125.43149606567	0.0	4.0	-4492.8746729802615
27000000	-32083.38652476797	-14622.769305816268	-17460.617218951706	258.71383132588994	1760.28616867411	3957.6027636804647	228.1327491338308	0.39646295318943775	2.587659856231901	0.14770798339442998	0.08969181579976766	2.471259822180384	0.30721756920409715	0.680016429988789	0.2775455708623216	4.01807255673599E-4	1.9353375587647515E-4	4.5295554489554514E-4	3.681061703907804E-4	0.47259117189586014	0.026364876386439137	4.529555448955459E-4	1.328068599627987	0.6890685875773376	-17435.869868991605	-10125.43149606567	0.0	4.0	-4495.874305366911
27100000	-32084.09749282223	-14583.761803670324	-17500.335689151907	288.9355442614297	1730.0644557385704	3885.1362029927927	212.37053334253926	0.4421736882299874	2.6061480467971845	0.12309042840729487	0.06959389586224567	2.4536537658530664	0.30534017485023995	1.0174282231594909	0.38390525529093306	3.891659736204363E-4	1.9731814695709575E-4	1.8845995267350877E-4	3.702049161378278E-4	0.5099953521392462	0.025014627319709826	1.884599526735087E-4	0.21227474816357636	0.5209613157935401	-17474.724113991146	-10125.43149606567	0.0	4.0	-4459.12207785798
27200000	-32069.624521905876	-14612.269971422225	-17457.35455048365	308.7788053723552	1710.2211946276448	4131.278207999414	230.93863873462416	0.3640097855047695	2.494174587019367	0.16292434772791667	0.06952275090675882	2.586513806805795	0.32285472203541105	0.6333928953296845	0.22247704479647074	4.105597944242719E-4	2.2573061921881115E-4	3.9838497226740943E-4	3.638701090710269E-4	0.5247454851293429	0.01238782178008399	3.9838497226740884E-4	0.9720903548234822	0.7344003590559306	-17433.55035370271	-10125.43149606567	0.0	4.0	-4485.9037407396645
27300000	-32134.231494377676	-14661.105047244968	-17473.12644713271	259.621488807981	1759.378511192019	4035.457667705571	222.6634364254956	0.4419218109881029	2.3892410987304444	0.18022970339181027	0.09695803790387866	2.5953016315626383	0.29634771742314275	1.1547050215906087	0.35346875862327093	4.2163396482490674E-4	1.8789181852714665E-4	2.482341994884842E-4	4.0464652421782154E-4	0.44169289562814834	-0.008066804779290147	2.482341994884846E-4	0.29974477362376206	1.8312055083582854	-17446.306067346835	-10125.43149606567	0.0	4.0	-4534.146836144054
27400000	-32062.234917768455	-14575.437599526598	-17486.797318241857	207.4742823258869	1811.5257176741131	3660.5365001154105	224.24970824366832	0.43677717695648766	2.4442256876550386	0.14678044635172066	0.08232253858412994	2.589079536643551	0.30081461380908947	1.0837185646964305	0.3972614943712331	4.05812351449793E-4	1.7439554241114425E-4	4.1434827907198426E-4	4.03867233227323E-4	0.41033145028714085	0.002311230646885475	4.1434827907198415E-4	0.6444090344688219	1.079267858437981	-17463.810715394415	-10125.43149606567	0.0	4.0	-4448.388019328285
27500000	-32057.51008196878	-14595.398867856838	-17462.11121411194	196.87348860353953	1822.1265113964605	3627.908807441703	220.95913364357057	0.37327922557231025	2.298548035356667	0.17534946499897547	0.09480237779353322	2.705963823975113	0.35205707230341754	1.2434485639241069	0.40749484225048205	4.106785136491515E-4	1.8095705335837827E-4	5.393997034318103E-4	4.094593351781381E-4	0.4301771851847016	-0.02541969484739501	5.39399703431811E-4	0.3021545053041534	1.6753170890921005	-17441.371910882248	-10125.43149606567	0.0	4.0	-4467.199438259471
27600000	-32056.72533317518	-14576.493137065976	-17480.232196109206	258.78813257598904	1760.211867424011	3727.5271278100668	223.66658222001945	0.4518529240982278	2.407972220991702	0.19794776184283083	0.07444792504526268	2.610858872823445	0.2569202951985484	1.0218998404040558	0.30135792968983355	4.259714054515304E-4	1.9477706535202867E-4	6.757939945567778E-4	4.2106010991659385E-4	0.4473132415714077	-0.013805439858870686	6.757939945567774E-4	0.5081061387951367	2.805409919659549	-17458.371870932246	-10125.43149606567	0.0	4.0	-4446.624569181085
27700000	-32026.446401699424	-14585.957721503984	-17440.488680195438	263.5588356662998	1755.4411643337003	3820.2777905679272	208.86100277114716	0.423280902173939	2.5458000861001966	0.15329242552242783	0.08585584825987416	2.4862842000003345	0.3054865379432434	0.6267955260340876	0.20716787989363325	4.1554031501055876E-4	1.9722983762403843E-4	5.826713155392371E-4	3.9655977781246466E-4	0.4784539437538424	0.0030948771222945024	5.826713155392374E-4	0.13662340372178688	0.8478358310159896	-17418.19930589743	-10125.43149606567	0.0	4.0	-4459.681420813483
27800000	-32060.608208954232	-14577.02610115477	-17483.582107799462	232.65741205133156	1786.3425879486686	3696.185829229662	211.45962574038276	0.44363347752298415	2.481758825541081	0.16934212346217836	0.10005337203183384	2.4676441213238003	0.33756808011813866	0.893424294558118	0.34702605109910806	4.157551778423428E-4	1.6944413781803312E-4	1.9986669212376196E-4	4.002284211587954E-4	0.40195301758707225	-0.04531396071264566	1.9986669212376185E-4	0.19252236773518897	1.7853103838576694	-17459.72679976964	-10125.43149606567	0.0	4.0	-4451.250586688899
27900000	-32061.834968995012	-14618.654986079591	-17443.179982915422	278.38976493306694	1740.610235066933	3907.885885753764	221.45295629046885	0.40900977248355513	2.4258315631909886	0.1510095017366837	0.08324020450262097	2.629118882025606	0.30179007606056046	0.729294056418998	0.28494609382474095	3.8971398401009446E-4	1.6469545251443184E-4	7.121556600321186E-4	3.7794025522064253E-4	0.41128474620129213	-0.0039020120949900252	7.121556600321188E-4	0.43468559274611174	0.1746933419782281	-17420.64369706616	-10125.43149606567	0.0	4.0	-4491.952209948131
28000000	-32067.35390730846	-14604.665907511582	-17462.68799979688	268.1784745825931	1750.821525417407	3915.7616217030713	215.65775934639703	0.41705176951011463	2.3512222733408814	0.16006732289430278	0.10340563705789152	2.6894716679357353	0.27878132926109006	0.9102704777092769	0.33391749558519485	4.036434682793202E-4	1.6780076787262997E-4	5.068867148668563E-4	3.924556506658214E-4	0.4235095510286661	-0.029180327727647584	5.068867148668543E-4	0.1299554231061115	0.4959858767565639	-17440.57310506476	-10125.43149606567	0.0	4.0	-4478.506144375577
28100000	-32083.734176124784	-14621.152124190558	-17462.582051934227	271.57974528275764	1747.4202547172424	4035.7844839792656	227.0021667547271	0.3730555487593194	2.623481536167009	0.12118499478925762	0.09008297149989844	2.4866987432488115	0.3054962055357211	0.6287307823114475	0.23734310850524976	3.7891148752492235E-4	1.9101755479852708E-4	2.806490761060547E-4	3.6375222855568405E-4	0.4854871359699131	0.016939663810766812	2.8064907610605457E-4	0.7558592722014856	4.74462779780641	-17439.503275092058	-10125.43149606567	0.0	4.0	-4491.890529794011
28200000	-32077.151226104044	-14586.043900511188	-17491.107325592857	315.03473586811936	1703.9652641318808	3993.8569685033567	224.98493128879358	0.38614995921659256	2.4101974897314866	0.17178678996668015	0.0966524938701059	2.5739403416748363	0.361272925540317	0.3909182486232755	0.055574499215464576	4.2027423614542336E-4	2.380500699985155E-4	4.294436241743011E-4	3.752020472622517E-4	0.5430073293000528	0.06054661408668151	4.294436241743013E-4	0.5307709295702353	0.8867169451450516	-17467.345509958457	-10125.43149606567	0.0	4.0	-4460.342969710847
28300000	-32018.054911986637	-14573.352272164313	-17444.702639822324	274.0324953077323	1744.9675046922678	3845.5586056436305	206.06588897965509	0.39930521727053875	2.5737210603011285	0.15548447470443633	0.05974241825629708	2.480162018830068	0.33158481063754897	0.667177141686414	0.24200712947781508	4.321373179259581E-4	2.603003357799074E-4	4.743616152783922E-4	3.915906463787137E-4	0.5989256124377562	-0.039389138880463456	4.743616152783924E-4	0.0518644846123862	1.2302056748090435	-17422.20458278553	-10125.43149606567	0.0	4.0	-4447.128172567719
28400000	-32087.567177626726	-14616.217414234621	-17471.349763392107	266.1284191027209	1752.871580897279	3954.5133111851733	220.3386715626375	0.4047569149064817	2.333485760796961	0.15547209453427946	0.09643759939776964	2.7054594176721705	0.3043882126923556	1.3442457106152308	0.39121240586060085	4.021732433258368E-4	1.8801047540282928E-4	5.535142389595995E-4	3.9079959881935597E-4	0.4597602783773791	0.016366558343561696	5.535142389596001E-4	1.841686072970205	1.3642388597687136	-17448.7101682477	-10125.43149606567	0.0	4.0	-4486.341995806351
28500000	-32186.153109036415	-14691.864774534353	-17494.28833450206	261.94866787445125	1757.0513321255487	4105.966217857503	238.13076896767964	0.3923908213130183	2.5013639894083353	0.17702075800671468	0.09417682791184959	2.5524618281636715	0.2825857751964269	0.8581590334380055	0.2564150112799893	3.9114074550569895E-4	1.407086216204079E-4	4.514798694872139E-4	3.804484487282329E-4	0.35364512188797215	0.013742170000366477	4.5147986948721375E-4	1.3765786068388677	2.4058641522318984	-17471.49150509637	-10125.43149606567	0.0	4.0	-4562.780376081856
28600000	-32102.349688345996	-14661.327475541102	-17441.02221280489	248.91099421999198	1770.089005780008	3991.266628510793	227.8097684023998	0.38276025911522127	2.627411367619694	0.13887789374196569	0.06410420905024568	2.435792105160468	0.3510541653124211	0.7570256209781173	0.2744188882909936	3.772920365346288E-4	1.4952412751670187E-4	8.948194087088717E-4	3.644857430327024E-4	0.3924007259899594	-0.014868829832056538	8.948194087088723E-4	3.766478107536298	3.404951470531923	-17419.790398855042	-10125.43149606567	0.0	4.0	-4527.130721451324
28700000	-32089.800617018194	-14653.3442618103	-17436.456355207894	238.75500031838936	1780.2449996816106	3861.382109124379	239.43492594066615	0.3943483377441309	2.43549806312269	0.15671637408111438	0.0923553471845552	2.6695778948821043	0.25150398298542226	0.6487883292917709	0.2622648889375807	3.801701070935604E-4	1.574485684894883E-4	5.443943505640023E-4	3.9165532261286804E-4	0.4164414348848923	0.01332473399374557	5.443943505640015E-4	0.8688507184758855	1.4663980538975048	-17414.404243862104	-10125.43149606567	0.0	4.0	-4525.869198819003
28800000	-32142.536586322032	-14680.936022048583	-17461.60056427345	233.97803643622646	1785.0219635637736	4008.7671887066135	231.50902255036823	0.43595935177249934	2.3401328419535465	0.12143769686327946	0.08477906181443906	2.6944388493567164	0.3232521982395355	0.7905586662233071	0.29297629866799485	3.5664699214057555E-4	1.302823791785079E-4	7.38193412107448E-4	3.668133443347961E-4	0.3687608341163369	0.019684632121661515	7.381934121074503E-4	0.5102637327304187	0.31575923617825824	-17439.184043118334	-10125.43149606567	0.0	4.0	-4553.81865363494
28900000	-32158.457274557393	-14684.370082409387	-17474.087192148007	321.31464725524785	1697.6853527447522	4252.787881859437	262.42481683588744	0.4372150506809565	2.32227307101326	0.12979348419315706	0.08073893646124974	2.790571390722641	0.23940806692875055	0.7456990771860026	0.3106257892279007	3.684126285218016E-4	1.6565688966080206E-4	5.788981816447512E-4	3.450367408508342E-4	0.4440754984969117	-0.029648215027602495	5.788981816447501E-4	0.7692452398473024	1.3140289582312652	-17451.623474950306	-10125.43149606567	0.0	4.0	-4556.484380449157
29000000	-32072.86062321139	-14631.72061808037	-17441.14000513102	345.6851469407628	1673.314853059237	4231.143608894754	220.06734754840414	0.3818393298099195	2.4690724182798958	0.17658860714705205	0.09804719470963094	2.5862548587903604	0.2881975912631549	0.4460299845945035	0.13939203160987426	3.963965121210036E-4	1.8114634970977872E-4	2.1315198560941236E-4	3.5943281471631104E-4	0.4979094546855068	-0.00482665196218186	2.1315198560941206E-4	0.413763057286145	1.3209462438968114	-17417.09457752063	-10125.43149606567	0.0	4.0	-4506.866280880036
29100000	-32045.087857298422	-14590.597213848507	-17454.490643449913	255.49899273454474	1763.5010072654552	3767.3202939088937	237.8974615514585	0.37339353653862567	2.4708453330162174	0.11108009103884385	0.07737758506548598	2.6790041586468556	0.28829929569398755	0.832190476484926	0.3033099238885763	4.1636589476813966E-4	2.1895411148419296E-4	7.617716992211769E-4	3.897403849549818E-4	0.520105255461694	-0.00551905987170252	7.617716992211758E-4	0.05857070401866005	1.0643149575312858	-17432.748950740388	-10125.43149606567	0.0	4.0	-4462.867521525381
29200000	-32101.00343587424	-14639.454118592781	-17461.54931728146	239.85076090586313	1779.1492390941369	3925.4984636520653	236.7992870933342	0.41459424131657674	2.4365958267088907	0.10237568819288556	0.08379207662592884	2.665354879218979	0.2972872879367546	1.0958053009151285	0.37615411528201986	3.855553487265327E-4	1.948304439053465E-4	2.985059353316429E-4	3.714243820335643E-4	0.5086593303826642	-0.013164229435386818	2.98505935331643E-4	1.4422906852903543	1.088706548984947	-17437.11020558989	-10125.43149606567	0.0	4.0	-4512.094922187954
29300000	-32076.080586328895	-14603.779097841845	-17472.30148848705	313.42406476882553	1705.5759352311745	4106.64811219465	233.8959819849364	0.4038605278721468	2.4440497362597573	0.19172179149765817	0.07887972111885275	2.626167432622952	0.2553207906286503	0.921684386992513	0.35584979990252724	3.7769725121597773E-4	1.7570651766071467E-4	8.694379704323448E-4	3.5877123181560797E-4	0.4836485128977424	-0.00843710170356354	8.694379704323442E-4	0.6703879260964617	0.6235396188993089	-17449.333219855394	-10125.43149606567	0.0	6.0	-4475.102223866116
29400000	-32056.633620234148	-14645.726974214085	-17410.906646020063	346.2413970578078	1672.7586029421923	4217.06783951441	232.89094433021748	0.46577191167159626	2.458236820448675	0.16014334594686477	0.07047500880043536	2.5987457164840886	0.2466271966483577	1.2777151075854536	0.3918088769979457	4.0390275785612013E-4	2.3145896385004555E-4	2.6816801760901814E-4	3.541228439180601E-4	0.587750215500156	0.01053473469745553	2.681680176090184E-4	0.2722390014151112	4.016699679701904	-17388.19532315285	-10125.43149606567	0.0	4.0	-4516.215653004847
29500000	-32132.93222791444	-14657.757345848186	-17475.174882066254	277.3744173898337	1741.6255826101662	4060.798001984753	241.28338336879597	0.3916066984691999	2.405508924155485	0.13814691849431116	0.07734996982901349	2.6593611414700917	0.3280263475819156	1.1297576511768068	0.3554152422259131	4.2470381977292594E-4	2.4238569944552338E-4	3.106794067568846E-4	3.8266796954324083E-4	0.5770625136068986	0.007960266731787088	3.106794067568848E-4	0.6000461004383015	3.314148411502508	-17451.041072537228	-10125.43149606567	0.0	4.0	-4528.592731038516
29600000	-32155.35501015727	-14650.290048248999	-17505.06496190827	254.52874820144805	1764.471251798552	3938.9714039338915	228.44108119727207	0.36491031663841345	2.404610451978804	0.19506832955875453	0.07843636060655133	2.7034074895358384	0.2535670516816553	0.948851985102728	0.35927678564305743	3.882029080869857E-4	1.7295671755444624E-4	5.783877990570621E-4	3.829325410798089E-4	0.44186408813393424	-0.052938743036742356	5.783877990570622E-4	1.8658974848428902	0.14057535363581236	-17479.922143759344	-10125.43149606567	0.0	4.0	-4522.332468625975
29700000	-32140.99763101559	-14687.314727755787	-17453.682903259803	292.293955652769	1726.706044347231	4152.139114032541	262.35481037024476	0.3581971768013083	2.5283722830558153	0.1482829941579904	0.0769014685222707	2.6039552937432284	0.2842907837194048	1.2603791491763179	0.4133369923626913	3.3719351664805415E-4	1.894062419419441E-4	3.860708782362235E-5	3.328445271975947E-4	0.5535913279211442	-0.004209248605976894	3.8607087823622355E-5	0.692980662214289	4.399598881889858	-17425.955134877837	-10125.43149606567	0.0	4.0	-4559.233058972383
29800000	-32070.51044924419	-14631.887978588751	-17438.62247065544	276.98979269732763	1742.0102073026724	3979.046386241124	225.90902583872165	0.3689226148722841	2.5454919232622295	0.14587012991468562	0.11450019379198231	2.4843337087590993	0.34088142939973864	0.6629628378161379	0.2633141273450358	3.8292036378521113E-4	2.1407185075453489E-4	2.0112148259959756E-4	3.7315596276121647E-4	0.5270600599538001	0.0331192067108457	2.011214825995978E-4	0.6776346644877689	3.23957437203197	-17413.530337497905	-10125.43149606567	0.0	4.0	-4504.631048078092
29900000	-32036.012619298384	-14592.208128238653	-17443.80449105973	256.07670611699604	1762.923293883004	3826.6635947507725	227.4144704225403	0.4337096995621075	2.5326308576573413	0.15027004219212495	0.07311667879963918	2.4923521500865484	0.31792057170225896	0.8180162938748458	0.31509666690241667	3.9813513274052927E-4	1.786497909488321E-4	1.8802809476319997E-4	4.012857970237577E-4	0.4553607521233593	0.02108227816121298	1.880280947631998E-4	0.0046795694242366395	0.9753312844187804	-17418.57419576032	-10125.43149606567	0.0	4.0	-4467.627761298024
30000000	-32111.100139234833	-14629.695265009075	-17481.40487422576	280.1068139729688	1738.8931860270313	4067.4195522409896	218.5416707353452	0.38092823383514385	2.3999935319195242	0.14369187057649097	0.10374679110641169	2.671897476986952	0.29974209557549586	1.0937694691182658	0.36484299059306835	4.0324872549347534E-4	1.4319927928293862E-4	4.2537414070214824E-4	3.869450460479703E-4	0.36943594067695873	-0.013550820935937366	4.253741407021473E-4	0.3700848365139841	0.33842136376928095	-17457.416780016105	-10125.43149606567	0.0	4.0	-4503.393938445574
30100000	-32071.10810800218	-14619.664310647971	-17451.443797354208	261.123312757777	1757.876687242223	4021.5730386328473	238.3192603849003	0.3963005412675587	2.377923415099695	0.15002571705802	0.07993448044851395	2.679451778388777	0.3163640677374521	0.7951735845697392	0.3036718021376001	4.2306855203852684E-4	1.5473864022353613E-4	4.057215882162188E-4	3.928584904819478E-4	0.3560675119668578	-0.017285472622969193	4.05721588216218E-4	0.3004467673673615	0.5605469231817934	-17427.08338790614	-10125.43149606567	0.0	4.0	-4493.746660991838
