Land_cover_forests_RABV_CA_04,Land_cover_savannas_RABV_CA_04,Land_cover_grasslands_RABV_CA_04,Land_cover_croplands_RABV_CA_04,Land_cover_water_RABV_CA_04,Human_pop_density_RABV_CA_04,Elevation_RABV_CA_04,Annual_mean_temperature_RABV_CA_04,Annual_precipitation_RABV_CA_04
8,7,0,10,0,16.89430809021,58.3199996948242,27.037166595459,1309
7,3,0,0,0,66.1301803588867,9.4399995803833,27.3139991760254,1258
0,0,0,25,0,240.929183959961,22.0400009155273,27.5683345794678,1321
15,0,0,10,0,34.2397041320801,61.3600006103516,27.0756664276123,1331
3,1,0,0,8,39.7562599182129,8.31999969482422,27.2456665039062,1235
0,0,0,25,0,32.933837890625,49.3199996948242,27.2441673278809,1349
25,0,0,0,0,28.2592430114746,128.839996337891,26.5571670532227,1445
0,25,0,0,0,37.9296569824219,94.120002746582,26.8918342590332,1443
0,9,0,16,0,108.207389831543,122.879997253418,26.7513332366943,1381
25,0,0,0,0,137.431091308594,103,26.6201667785645,1437
7,18,0,0,0,23.1073246002197,114.919998168945,26.7423343658447,1441
0,0,4,21,0,92.6019058227539,31.1599998474121,27.3544998168945,1373
0,0,0,10,0,273.667572021484,9.39999961853027,27.3993339538574,1309
0,0,0,25,0,233.538360595703,43.6399993896484,27.2671661376953,1331
0,25,0,0,0,55.6144142150879,61.5200004577637,27.1233329772949,1429
0,0,0,24,0,1902.4951171875,11.7200002670288,27.4263324737549,1323
21,4,0,0,0,3.726229429245,104.480003356934,26.7026672363281,1400
0,23,0,2,0,14.4295082092285,54.8800010681152,27.2173328399658,1628
0,25,0,0,0,26.2696342468262,55.2799987792969,27.1043338775635,1443
0,0,0,25,0,84.4230804443359,70.1600036621094,27.0026664733887,1374
0,0,4,21,0,112.222450256348,31.1599998474121,27.3544998168945,1373
0,0,4,21,0,78.2717132568359,31.1599998474121,27.3544998168945,1373
0,0,0,25,0,229.822341918945,24.3600006103516,27.4343338012695,1355
0,0,0,25,0,88.7921676635742,49.6399993896484,27.1618328094482,1375
0,25,0,0,0,26.6094608306885,78.9199981689453,26.9228324890137,1405
0,25,0,0,0,19.58203125,106.639999389648,26.8083324432373,1430
0,25,0,0,0,66.2277603149414,48.560001373291,27.2531661987305,1367
12,11,0,2,0,38.5066184997559,75.8000030517578,27.0423336029053,1364
0,25,0,0,0,6.53576040267944,63.2000007629395,27.1124992370605,1608
12,13,0,0,0,11.707501411438,174.160003662109,26.4286670684814,1595
0,25,0,0,0,15.3861684799194,93.9199981689453,27.0376663208008,1560
0,24,0,1,0,11.2637586593628,60,27.1215000152588,1681
18,7,0,0,0,3.72734761238098,92.5599975585938,26.6436672210693,1692
0,25,0,0,0,10.3962526321411,59.8800010681152,27.1378326416016,1683
0,25,0,0,0,10.6037549972534,83.1999969482422,26.925666809082,1701
25,0,0,0,0,1.50997304916382,127.199996948242,26.3769989013672,1742
0,25,0,0,0,8.64618873596191,67.8000030517578,27.0106658935547,1686
0,25,0,0,0,39.5356292724609,68.120002746582,27.0778331756592,1634
0,25,0,0,0,10.3031558990479,67.8000030517578,27.0106658935547,1686
18,7,0,0,0,6.10630178451538,92.5599975585938,26.6436672210693,1692
0,18,0,7,0,241.238723754883,78.6399993896484,27.1606674194336,1671
25,0,0,0,0,2.21657037734985,124.440002441406,26.4898338317871,1708
0,16,6,3,0,324.055999755859,52.1599998474121,27.3099994659424,1679
0,25,0,0,0,57.2844467163086,87.3600006103516,27.0056667327881,1553
0,7,0,18,0,59.6051445007324,143.279998779297,26.7294998168945,1674
16,9,0,0,0,0.736990928649902,98.1999969482422,26.5223331451416,1751
0,0,0,25,0,94.7267074584961,31.4400005340576,27.4193325042725,1328
0,0,0,25,0,80.2936782836914,43.2799987792969,27.2821674346924,1338
0,0,0,25,0,69.2382354736328,49.9199981689453,27.2623329162598,1347
0,0,0,25,0,88.4441299438477,43.2799987792969,27.2821674346924,1338
0,0,0,25,0,207.885208129883,31.4400005340576,27.4193325042725,1328
0,0,0,25,0,94.640380859375,43.2799987792969,27.2821674346924,1338
0,0,0,25,0,77.1318969726562,22.9599990844727,27.6161670684814,1312
0,0,0,25,0,33.8586730957031,49.9199981689453,27.2623329162598,1347
0,25,0,0,0,28.5048027038574,60.1199989318848,27.1180000305176,1483
0,0,0,25,0,89.9575042724609,65.8399963378906,27.1461658477783,1364
0,0,0,25,0,136.38395690918,31.4400005340576,27.4193325042725,1328
0,25,0,0,0,55.134391784668,72.5199966430664,27.0241661071777,1444
0,25,0,0,0,15.9673633575439,95.3199996948242,26.8431663513184,1463
0,25,0,0,0,4.52680015563965,99.5599975585938,26.913667678833,1462
0,25,0,0,0,2.83896350860596,99.5599975585938,26.913667678833,1462
0,25,0,0,0,3.13423848152161,101.360000610352,26.8933334350586,1448
0,25,0,0,0,3.3613064289093,94.1999969482422,26.9153327941895,1476
1,24,0,0,0,9.63780879974365,101.400001525879,26.816333770752,1471
5,20,0,0,0,28.9369964599609,117,26.7779998779297,1461
1,24,0,0,0,33.537036895752,101.400001525879,26.816333770752,1471
0,25,0,0,0,19.58203125,106.639999389648,26.8083324432373,1430
1,24,0,0,0,64.5686874389648,101.400001525879,26.816333770752,1471
0,25,0,0,0,7.87715816497803,107.599998474121,26.8148326873779,1461
25,0,0,0,0,9.01522254943848,104.199996948242,26.6315002441406,1530
0,25,0,0,0,2.94078588485718,94.1999969482422,26.9153327941895,1476
0,25,0,0,0,3.69947266578674,94.1999969482422,26.9153327941895,1476
0,25,0,0,0,5.65921115875244,99.879997253418,26.8859996795654,1472
0,25,0,0,0,11.9000082015991,99.879997253418,26.8859996795654,1472
0,25,0,0,0,9.93324947357178,99.879997253418,26.8859996795654,1472
0,25,0,0,0,2.55058646202087,108.23999786377,26.8618335723877,1444
0,25,0,0,0,3.65874910354614,99.5599975585938,26.913667678833,1462
0,25,0,0,0,3.51232743263245,94.1999969482422,26.9153327941895,1476
0,25,0,0,0,367.682922363281,97.9199981689453,26.9206657409668,1505
0,20,0,5,0,592.735290527344,131.639999389648,26.7153339385986,1495
0,18,2,5,0,344.647583007812,98.7600021362305,26.950834274292,1521
0,25,0,0,0,894.287475585938,103.400001525879,26.9031677246094,1500
0,25,0,0,0,713.870056152344,103.400001525879,26.9031677246094,1500
0,25,0,0,0,3.52851819992065,101.360000610352,26.8933334350586,1448
0,25,0,0,0,2.35106301307678,106.400001525879,26.8815002441406,1437
0,0,0,23,0,250.24104309082,32.9599990844727,27.3096675872803,1362
