Land_cover_forests_RABV_CA_04,Land_cover_savannas_RABV_CA_04,Land_cover_grasslands_RABV_CA_04,Land_cover_croplands_RABV_CA_04,Land_cover_water_RABV_CA_04,Human_pop_density_RABV_CA_04,Elevation_RABV_CA_04,Annual_mean_temperature_RABV_CA_04,Annual_precipitation_RABV_CA_04
0,0,0,25,0,1196.11694335938,13.3199996948242,27.662166595459,1254
0,0,0,25,0,107.156066894531,14.039999961853,27.3538341522217,1764
0,0,0,16,9,72.4121322631836,5.59999990463257,27.5230007171631,1361
0,4,0,11,0,100.021812438965,12.7600002288818,27.2784996032715,1770
0,0,0,25,0,267.770843505859,12.2399997711182,27.7371673583984,1529
0,0,0,25,0,224.337783813477,9.31999969482422,27.7363338470459,1384
0,0,0,25,0,131.92121887207,12.1199998855591,27.9974994659424,1672
0,0,0,25,0,123.631904602051,11.4399995803833,27.9874992370605,1646
0,0,0,25,0,223.132766723633,12.039999961853,27.9521675109863,1622
14,2,0,9,0,59.328369140625,78.7200012207031,27.3234996795654,1868
6,0,0,14,3,246.948318481445,15.7600002288818,27.0869998931885,1808
0,0,0,25,0,207.43669128418,28.6000003814697,27.9225006103516,1657
0,0,0,22,0,221.994384765625,10.4399995803833,27.3651657104492,1501
0,0,0,15,4,8468.791015625,12.8000001907349,27.4283332824707,1704
0,0,0,19,5,190.580276489258,8.72000026702881,27.4650001525879,1519
0,0,0,19,5,190.580276489258,8.72000026702881,27.4650001525879,1519
0,0,0,25,0,186.745239257812,16.5200004577637,27.9211673736572,1693
0,0,0,25,0,192.946914672852,26.2000007629395,27.6611671447754,1569
0,0,0,25,0,182.829544067383,13.960000038147,27.9284992218018,1630
0,0,0,25,0,440.443603515625,26.6000003814697,27.6928329467773,1554
0,0,0,22,3,1742.6826171875,10.4399995803833,27.7283325195312,1390
0,0,0,25,0,174.340850830078,10.1999998092651,27.7493324279785,1384
0,0,0,25,0,192.762466430664,14.7200002670288,27.9988327026367,1644
0,0,0,21,4,582.7197265625,12.0799999237061,27.6228332519531,1535
0,0,0,25,0,526.278442382812,21.6399993896484,27.6766662597656,1587
0,0,0,19,5,124.757186889648,8.72000026702881,27.4650001525879,1519
0,0,0,25,0,124.592430114746,26.2000007629395,27.6611671447754,1569
0,0,0,0,25,108.864952087402,5.55999994277954,27.44700050354,1481
1,0,0,13,8,109.402923583984,8.23999977111816,27.4191665649414,1459
0,0,0,10,11,598.201171875,9.35999965667725,27.4721660614014,1323
0,0,0,16,9,263.444366455078,9,27.5405006408691,1353
0,0,0,16,9,126.324577331543,9,27.5405006408691,1353
0,0,0,22,3,1394.41650390625,10.4399995803833,27.7283325195312,1390
0,0,0,0,24,117.34342956543,8.11999988555908,27.4996662139893,1297
1,0,0,22,1,151.944320678711,8.80000019073486,27.6599998474121,1466
0,0,0,25,0,439.753387451172,11.4399995803833,27.8924999237061,1411
1,0,0,22,1,174.791748046875,8.80000019073486,27.6599998474121,1466
0,0,0,25,0,127.540702819824,9.35999965667725,27.8581657409668,1458
0,0,0,11,13,89.4773406982422,8.64000034332275,27.3328342437744,1464
0,0,0,8,17,427.715270996094,9.15999984741211,27.4526672363281,1382
0,0,0,25,0,474.815673828125,18.6000003814697,27.7263336181641,1663
0,0,0,21,4,742.096252441406,3.48000001907349,27.6690006256104,1301
0,0,0,25,0,458.2314453125,11.4399995803833,27.8924999237061,1411
0,0,0,25,0,412.312805175781,10.1999998092651,27.7493324279785,1384
0,0,0,0,25,75.3070297241211,5.55999994277954,27.44700050354,1481
0,0,0,25,0,148.572860717773,33.560001373291,28.1135005950928,1271
0,0,0,0,25,100.707466125488,5.55999994277954,27.44700050354,1481
0,0,0,21,4,152.700729370117,12.0799999237061,27.6228332519531,1535
0,0,0,18,7,382.891387939453,11.0799999237061,27.3274993896484,1410
0,0,0,16,9,1042.60974121094,9,27.5405006408691,1353
0,0,0,16,9,275.166076660156,10,27.6016674041748,1556
0,0,0,19,5,206.249267578125,10.8400001525879,27.6853332519531,1579
0,0,0,25,0,234.780960083008,11.5200004577637,27.6976661682129,1496
0,0,0,22,0,236.03401184082,10.4399995803833,27.3651657104492,1501
0,0,0,21,3,2234.86352539062,9.72000026702881,27.5249996185303,1353
0,0,0,25,0,344.351135253906,14.1599998474121,27.8951663970947,1615
0,0,0,25,0,133.862442016602,52.6399993896484,27.9699993133545,1297
0,0,0,25,0,275.828857421875,19.7999992370605,28.2299995422363,1276
0,0,0,25,0,215.911437988281,15.1999998092651,27.7975006103516,1616
0,0,0,25,0,298.242431640625,16.5200004577637,27.9211673736572,1693
0,0,0,15,10,229.054794311523,8.23999977111816,27.5363330841064,1264
0,0,0,18,7,65.426872253418,11.3199996948242,27.3505001068115,1467
0,0,0,11,13,134.742935180664,8.64000034332275,27.3328342437744,1464
0,0,0,14,11,323.311645507812,10.8000001907349,27.3271675109863,1438
0,0,0,19,5,128.055480957031,8.72000026702881,27.4650001525879,1519
0,0,0,25,0,1661.58154296875,21.6399993896484,27.6766662597656,1587
0,0,0,18,7,65.426872253418,11.3199996948242,27.3505001068115,1467
0,0,0,25,0,173.414398193359,13.3999996185303,28.0345001220703,1684
0,0,0,25,0,117.502021789551,16.0400009155273,27.9433326721191,1709
0,0,0,25,0,227.174087524414,12.2399997711182,27.7371673583984,1529
0,0,0,25,0,255.137664794922,18.9599990844727,27.7800006866455,1761
0,0,0,25,0,339.509429931641,16.0400009155273,27.9433326721191,1709
0,0,0,25,0,201.623748779297,13.3599996566772,27.8856658935547,1703
0,0,0,25,0,159.351318359375,18.9599990844727,27.7800006866455,1761
0,0,1,24,0,451.022979736328,18.2399997711182,27.8946666717529,1743
0,0,0,25,0,207.344345092773,13.1199998855591,28.003833770752,1713
0,0,0,25,0,356.784545898438,11,27.6703338623047,1671
0,0,0,25,0,261.060943603516,12.6400003433228,27.8941669464111,1700
0,0,0,25,0,996.757751464844,123.040000915527,27.2810001373291,1779
0,0,0,25,0,203.414855957031,12.5200004577637,27.8848342895508,1682
0,0,0,24,0,159.196670532227,14.6800003051758,27.783332824707,1691
0,0,0,25,0,179.720108032227,13.3599996566772,27.8856658935547,1703
0,0,0,25,0,751.863891601562,12.3999996185303,27.7969989776611,1563
7,1,0,17,0,20.0665969848633,43.560001373291,27.0380001068115,1639
0,0,0,25,0,132.627212524414,10.4399995803833,27.75950050354,1392
0,0,0,25,0,1016.91986083984,5.03999996185303,27.6698341369629,1287
0,0,0,10,14,102.801467895508,7.6399998664856,27.6798324584961,1267
0,0,0,25,0,267.748779296875,22.7600002288818,28.0515003204346,1227
0,0,0,25,0,373.540191650391,19.3999996185303,28.2433338165283,1276
