Land_cover_forests_RABV_CA_04,Land_cover_savannas_RABV_CA_04,Land_cover_grasslands_RABV_CA_04,Land_cover_croplands_RABV_CA_04,Land_cover_water_RABV_CA_04,Human_pop_density_RABV_CA_04,Elevation_RABV_CA_04,Annual_mean_temperature_RABV_CA_04,Annual_precipitation_RABV_CA_04
0,0,0,25,0,219.829162597656,15.6800003051758,27.2578331629435,1788
0,0,0,25,0,725.233093261719,13.3199996948242,27.6621665159861,1254
0,0,0,25,0,140.645965576172,13.1999998092651,27.9604998429616,1635
0,0,0,25,0,122.485885620117,54.5200004577637,27.2364999453227,1786
0,0,0,25,0,137.62336730957,10,27.9556667804718,1365
0,0,0,25,0,173.361190795898,8.27999973297119,27.753666639328,1330
0,0,0,25,0,167.625152587891,12.8400001525879,27.909833351771,1531
0,0,3,22,0,112.401473999023,8.76000022888184,28.0004998842875,1359
0,0,0,25,0,106.654846191406,8.35999965667725,27.8056668440501,1428
0,0,0,25,0,214.508392333984,12.0799999237061,27.9308333396912,1458
0,0,0,21,4,192.030364990234,11.5200004577637,27.3760000864665,1451
0,0,0,23,2,213.685501098633,10.3199996948242,27.7103335857391,1396
0,0,0,25,0,6142.25244140625,16.3999996185303,27.4674998919169,1370
0,0,0,21,4,142.920288085938,11.1999998092651,27.5271667639414,1490
1,0,0,20,0,233.483993530273,12.4399995803833,27.3504998683929,1467
0,0,0,21,4,192.030364990234,11.5200004577637,27.3760000864665,1451
0,0,0,25,0,301.270385742188,13.4399995803833,27.5426667531331,1435
0,0,0,25,0,243.429397583008,10.5200004577637,27.6293334166209,1390
0,0,0,25,0,301.270385742188,10.8400001525879,27.4839998086294,1412
0,0,0,16,6,194.906677246094,5.76000022888184,27.4898331960042,1301
0,0,0,21,0,435.504486083984,9,27.609833240509,1319
0,0,0,19,0,844.860656738281,11.039999961853,27.569166580836,1364
0,0,0,17,0,1002.09027099609,7.32000017166138,27.7161668141683,1288
0,0,0,20,4,303.463897705078,11.6800003051758,27.4985001087189,1384
0,0,0,17,0,313.587677001953,9.35999965667725,27.5768330891927,1313
0,0,0,18,7,349.901672363281,11.0799999237061,27.3274997870127,1410
0,4,0,2,14,61.6148643493652,6.67999982833862,27.455500125885,1299
0,0,2,11,11,182.98567199707,9.11999988555908,27.4923335711161,1345
0,0,0,25,0,165.112350463867,12.6800003051758,27.8540000120799,1457
2,0,0,6,17,242.467437744141,5.59999990463257,27.3993334770203,1272
0,0,0,6,16,355.306335449219,6.40000009536743,27.4589999516805,1275
0,0,0,25,0,301.270385742188,13.4399995803833,27.5426667531331,1435
0,0,0,19,0,844.860656738281,11.039999961853,27.569166580836,1364
0,0,0,25,0,303.463897705078,10.8400001525879,27.4839998086294,1412
1,0,0,17,2,251.263549804688,6.23999977111816,27.6085000832876,1298
0,0,0,25,0,423.258514404297,10.2799997329712,27.7256665229797,1382
0,0,0,22,3,61.3169555664062,6.19999980926514,27.6621664365133,1393
0,0,0,25,0,167.625152587891,12.8400001525879,27.909833351771,1531
0,0,0,25,0,172.113693237305,9.52000045776367,27.9691666762034,1354
0,0,0,25,0,186.69450378418,12.8800001144409,27.9204998811086,1518
0,0,0,25,0,98.7001571655273,10.6000003814697,27.964833577474,1505
0,0,0,25,0,114.572792053223,9.92000007629395,27.9258333047231,1389
0,0,0,25,0,138.096572875977,13.3599996566772,27.9041666984558,1528
0,0,0,18,7,323.935668945312,10.9200000762939,27.3378331661224,1615
0,0,0,25,0,124.792518615723,12.8800001144409,27.9138333797455,1587
0,0,0,25,0,382.040069580078,10.3199996948242,27.7116669019063,1410
0,0,0,25,0,205.844512939453,12.3999996185303,27.9404998620351,1488
0,0,0,25,0,107.48371887207,12.6000003814697,27.9101666609446,1552
0,0,0,25,0,183.855453491211,10.1599998474121,27.9289999802907,1406
0,0,0,3,22,88.55908203125,3.44000005722046,27.5576666990916,1308
0,0,6,19,0,126.80899810791,9.03999996185303,27.7803332805634,1371
0,0,0,25,0,232.705184936523,9.92000007629395,27.8703331947327,1476
0,0,0,25,0,201.384521484375,8.80000019073486,27.9319999217987,1344
0,0,0,25,0,225.351196289062,5.32000017166138,27.9391667048136,1375
0,0,0,6,19,139.042602539062,5.11999988555908,27.4798335234324,1320
0,0,0,25,0,215.845352172852,8.72000026702881,27.920166571935,1362
0,2,0,18,3,134.408462524414,43.5200004577637,26.9813332557678,1789
0,0,0,25,0,223.956512451172,8.47999954223633,27.9768330256144,1363
0,0,0,25,0,208.65739440918,9.03999996185303,27.9619998137156,1347
0,0,0,25,0,216.78889465332,8.4399995803833,27.9733334382375,1363
0,0,0,25,0,190.747314453125,37.5200004577637,27.2913332780202,2064
0,0,0,25,0,163.151275634766,6.11999988555908,27.97416694959,1430
0,0,0,25,0,276.930450439453,7.32000017166138,27.9931667645772,1427
0,0,0,25,0,216.78889465332,8.4399995803833,27.9733334382375,1363
0,0,0,25,0,208.520172119141,16.7600002288818,27.7266666094462,1717
0,0,0,25,0,169.063568115234,11.2399997711182,27.9563335577647,1356
0,0,0,25,0,227.101119995117,8.11999988555908,27.9561665852865,1409
0,0,0,25,0,116.671363830566,11.6800003051758,27.9113334814707,1472
7,0,0,13,0,98.0899353027344,3.44000005722046,27.6018330256144,1264
0,0,0,25,0,234.561218261719,22,28.008499622345,1718
0,0,0,25,0,63.4649314880371,11.7200002670288,28.0330005486806,1651
2,0,0,23,0,120.566200256348,37.3600006103516,27.6898334026337,1819
0,0,0,25,0,185.697463989258,12.2399997711182,27.7371666431427,1529
0,0,10,15,0,85.8575668334961,11.5200004577637,27.9568333625793,1698
0,0,12,4,7,33.9759254455566,9.23999977111816,27.539833466212,1665
0,0,0,25,0,136.454971313477,20.8400001525879,27.9304998715719,1762
0,0,0,25,0,136.454971313477,20.8400001525879,27.9304998715719,1762
0,0,0,25,0,218.327102661133,13.3599996566772,27.8856666088104,1703
0,0,1,24,0,375.732940673828,18.2399997711182,27.8946666717529,1743
0,0,0,25,0,236.347381591797,13.1199998855591,28.0038336912791,1713
0,0,0,25,0,203.636276245117,12.6400003433228,27.8941667079926,1700
0,0,0,25,0,80.0648193359375,10.1599998474121,27.8616665999095,1641
0,0,0,25,0,153.326858520508,12.4399995803833,27.6541665395101,1531
0,0,0,25,0,267.472076416016,123.040000915527,27.2809998194377,1779
0,0,0,25,0,134.993240356445,15.2799997329712,27.5800000031789,1591
0,0,0,25,0,448.460418701172,12.3999996185303,27.7969998518626,1563
7,1,0,17,0,17.1040306091309,43.560001373291,27.0380000273387,1639
0,0,0,25,0,218.327102661133,13.3599996566772,27.8856666088104,1703
0,0,0,25,0,219.02360534668,26.2000007629395,27.6611665884654,1569
0,0,0,25,0,208.598907470703,13.039999961853,28.0081662336985,1660
0,0,0,25,0,234.561218261719,22,28.008499622345,1718
0,0,0,25,0,258.828735351562,16.5200004577637,27.9211667378743,1693
0,0,0,25,0,122.405113220215,12.1199998855591,27.9975000222524,1672
3,0,0,22,0,70.9928817749023,7.84000015258789,27.5108330249786,1305
0,0,0,22,3,737.970825195312,10.4399995803833,27.7283333937327,1390
0,0,0,25,0,176.309814453125,10.1999998092651,27.7493332227071,1384
0,0,0,25,0,745.538391113281,21.6399993896484,27.6766667366028,1587
0,0,0,25,0,135.271133422852,10.8000001907349,27.9935001532237,1632
0,0,0,20,5,218.74348449707,7.80000019073486,27.5823333263397,1326
0,0,0,25,0,745.538391113281,21.6399993896484,27.6766667366028,1587
0,0,0,22,3,737.970825195312,10.4399995803833,27.7283333937327,1390
0,0,0,13,12,88.7523498535156,7.44000005722046,27.4743331273397,1284
0,0,0,0,24,120.832801818848,8.11999988555908,27.499666372935,1297
0,0,0,25,0,385.291748046875,15.9200000762939,28.1379998524984,1280
0,0,0,25,0,179.417816162109,52.6399993896484,27.9699997107188,1297
0,0,0,25,0,385.291748046875,19.7999992370605,28.2299997806549,1276
0,0,0,25,0,745.538391113281,21.6399993896484,27.6766667366028,1587
0,0,0,21,4,214.770843505859,12.0799999237061,27.6228332519531,1535
0,0,0,25,0,745.538391113281,21.6399993896484,27.6766667366028,1587
0,0,0,25,0,337.430023193359,11.4399995803833,27.8925001621246,1411
0,0,0,25,0,185.697463989258,12.2399997711182,27.7371666431427,1529
0,0,0,25,0,107.590728759766,8.64000034332275,27.8021667003632,1439
0,0,0,24,1,71.6348495483398,7.84000015258789,27.5673333009084,1407
0,0,0,25,0,145.679733276367,8.15999984741211,27.8568334579468,1430
0,0,0,18,7,349.901672363281,11.0799999237061,27.3274997870127,1410
0,0,0,16,9,477.89013671875,9,27.5404999256134,1353
0,0,0,25,0,145.679733276367,8.15999984741211,27.8568334579468,1430
0,0,0,20,4,248.517181396484,11.6800003051758,27.4985001087189,1384
0,0,0,21,3,446.130981445312,9.72000026702881,27.5249998569489,1353
0,0,0,25,0,264.803497314453,14.1599998474121,27.895166794459,1615
0,0,0,19,5,187.631591796875,10.8400001525879,27.6853334108988,1579
0,0,0,25,0,210.394226074219,11.5200004577637,27.69766664505,1496
0,0,0,8,17,194.068389892578,7.03999996185303,27.5568334261576,1421
0,0,0,25,0,227.27326965332,15.1999998092651,27.797499815623,1616
1,0,0,22,1,143.457626342773,8.80000019073486,27.6600000063578,1466
0,0,0,8,17,336.905303955078,9.15999984741211,27.4526665210724,1382
0,0,0,8,17,194.068389892578,7.03999996185303,27.5568334261576,1421
0,0,0,21,4,214.688125610352,3.48000001907349,27.6689999103546,1301
0,0,0,8,17,336.905303955078,9.15999984741211,27.4526665210724,1382
0,0,0,25,0,1103.97265625,18.6000003814697,27.7263332207998,1663
0,0,0,25,0,176.309814453125,10.1999998092651,27.7493332227071,1384
0,0,0,25,0,337.430023193359,11.4399995803833,27.8925001621246,1411
1,0,0,22,1,143.457626342773,8.80000019073486,27.6600000063578,1466
0,0,0,25,0,258.828735351562,16.5200004577637,27.9211667378743,1693
0,0,0,15,10,244.936187744141,8.23999977111816,27.536333322525,1264
0,0,0,12,12,174.669982910156,8.4399995803833,27.32066655159,1435
0,0,0,11,13,134.735275268555,8.64000034332275,27.3328332901001,1464
0,0,0,14,11,304.684753417969,10.8000001907349,27.3271666367849,1438
0,0,0,25,0,172.96125793457,12.039999961853,27.9521667162577,1622
0,0,0,25,0,745.538391113281,21.6399993896484,27.6766667366028,1587
0,0,0,25,0,197.716506958008,13.3999996185303,28.0344998836517,1684
0,0,0,18,7,286.433166503906,11.3199996948242,27.3504998683929,1467
0,0,0,25,0,318.002685546875,21.3199996948242,27.9638333320618,1624
6,0,0,14,3,133.546752929688,15.7600002288818,27.0869999726613,1808
0,0,0,15,4,1304.2900390625,12.8000001907349,27.428333123525,1704
