# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Fri Nov 26 17:53:36 CET 2021 [seed=1637945613932]
# N_all_years_sea_gamma.xml
# keywords: skygrid discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	skygrid.precision	skygrid.logPopSize1	skygrid.logPopSize2	skygrid.logPopSize3	skygrid.logPopSize4	skygrid.logPopSize5	skygrid.logPopSize6	skygrid.logPopSize7	skygrid.logPopSize8	skygrid.logPopSize9	skygrid.logPopSize10	skygrid.logPopSize11	skygrid.logPopSize12	skygrid.logPopSize13	skygrid.logPopSize14	skygrid.logPopSize15	skygrid.logPopSize16	skygrid.logPopSize17	skygrid.logPopSize18	skygrid.logPopSize19	skygrid.logPopSize20	skygrid.logPopSize21	skygrid.logPopSize22	skygrid.logPopSize23	skygrid.logPopSize24	skygrid.logPopSize25	skygrid.logPopSize26	skygrid.logPopSize27	skygrid.logPopSize28	skygrid.logPopSize29	skygrid.logPopSize30	skygrid.logPopSize31	skygrid.logPopSize32	skygrid.logPopSize33	skygrid.logPopSize34	skygrid.logPopSize35	skygrid.logPopSize36	skygrid.logPopSize37	skygrid.logPopSize38	skygrid.logPopSize39	skygrid.logPopSize40	skygrid.logPopSize41	skygrid.logPopSize42	skygrid.logPopSize43	skygrid.logPopSize44	skygrid.logPopSize45	skygrid.cutOff	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	alpha	pInv	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	gps.precision.col11	gps.precision.col12	gps.precision.col21	gps.precision.col22	correlation	gps.varCovar.gps.precision.col11	gps.varCovar.gps.precision.col12	gps.varCovar.gps.precision.col21	gps.varCovar.gps.precision.col22	gps.diffusionRate	gps.halfDF	treeLengthPrecision1	treeLengthPrecision2	treeLengthPrecision3	treeLikelihood	branchRates	gps.traitLikelihood	skygrid
32800000	-14067.876037611255	-7341.750935316377	-6726.125102294879	45.22678145008742	1972.7403418375839	1709.2348958435452	3.2674291886077786	3.9979908201590018	5.275241894443642	5.4730428779058835	4.7991241446765835	5.05367403726049	4.942225660424887	4.19290820916853	4.274473919770594	5.193395204641667	5.755597775224916	6.746458282529544	6.074919016971393	5.90799394411157	5.889315607525749	5.713703498492466	5.328699209130809	4.796917142858019	5.506717654314806	5.169475920435826	5.679898801464672	4.777473204106518	4.5574207548390335	4.484733886941298	3.426365933046458	3.816256805202827	3.1799232730112235	3.241984980314387	3.3331280410044437	4.020507910750584	3.8035926285496955	3.4973720758805174	2.905720371102638	3.0353579476362005	3.031639440128958	3.165471067891013	3.626738366370785	4.091473034107383	3.240752952731813	2.734966109718437	2.750266882356531	1.9640226803971879	1.54390920472365	1.271936963629936	0.7194994663628266	0.20630790071099214	45.0	0.3999707007586371	1.8878360412132977	0.19595600508668423	0.15799066478766288	3.170017143762196	0.18822944439154066	1.760038306656068	0.6220991666372949	2.804259022950157E-4	1.6406063690509697E-4	2.7632023466025844E-4	0.5907200539370003	0.0296999775280357	0.10794292784394721	-0.05136699734240109	-0.05136699734240109	0.21803527825993524	0.334829487968633	10.433908552869028	2.4581276809119177	2.458127680911918	5.165524804247426	12.593672572711954	0.712979868047634	184.49981903039642	372.6735061268388	-87.7982643523346	-6652.356827423583	-4585.756234530383	-73.76827487129617	-2068.69049331895
33200000	-14008.638610244574	-7285.32130993281	-6723.317300311764	39.86136465864138	1978.1057586290299	1757.8215122075167	3.105059344484239	5.168419883028106	5.199347820878117	5.4949491021807	5.5169323423442975	4.950504334950301	4.284298272570225	5.059443213928532	4.376234742316883	4.8688718387767835	5.178123675007937	5.386624006441317	5.688036863104751	5.624160056694767	5.155296224769018	5.8273935457580155	5.287817449901175	5.221241658217797	5.676773288339255	5.4580335959976525	5.5306144418322765	4.829790265631033	5.113600206171526	5.19263642789703	5.4430451020837065	4.7798699884635605	4.617563696417253	3.217976049257783	4.441162985139616	4.3380877753238725	4.086201806458467	3.104104513511553	2.8040984746642	2.0234822561875108	1.269135234266963	2.3587985734877543	1.2911533837124294	0.74175335822643	1.238714651516662	2.0689377744323587	1.216976155843874	0.9679756596352056	1.252292360229064	1.1767541455308608	0.9949609463832116	1.9256661788440377	45.0	0.39662394053213157	1.8697582404380122	0.17648752442078097	0.08273376949633536	3.2881686518811843	0.18622787323157813	0.37337083240242996	0.30413326153028614	2.8088141853655727E-4	1.4923744240002545E-4	2.6681642427476963E-4	0.5445422256390822	0.043322312413118125	0.09950950665243283	-0.04708578941094084	-0.04708578941094084	0.23239505179993006	0.3096307829887034	11.114889102484359	2.2519985841010803	2.2519985841010803	4.759297250601156	12.018926012844254	0.6590791098538762	174.91995146280343	408.5090213844972	-82.7684135458247	-6647.957088466815	-4585.756234530383	-75.36021184494888	-2083.2303545752925
33600000	-14102.29380853524	-7328.6253734588845	-6773.668435076355	40.24683812608398	1977.7202851615873	1759.357023912128	4.506917339906141	4.326030236810747	5.154806072852083	5.274667835349889	5.1525395885411704	4.911700664995924	5.092551943553081	4.076902334657849	4.948519922782485	4.728112797674996	5.0689311874173555	5.920771435521172	5.896145820991453	6.009644867044019	6.049200387232948	6.093178844757567	5.667041767491403	5.761241021715714	5.938501644948271	6.337243591408708	5.499328384245213	5.692939149903328	5.101362091036802	4.197462715531518	3.813937232746409	3.582826536271746	3.7164163862567587	3.6585171569825863	3.1590131584544334	3.5686391523342844	3.4188969670866625	3.605325804974987	2.791976896372112	2.3048553285035394	2.04748790614806	2.0775763161582734	1.5445516110327675	1.3782906065870928	1.4703908616624046	1.4564786731356616	1.4837688248267136	1.8995981727850344	1.8221888204185268	1.7657262737459238	1.086331688129918	1.0140805647930227	45.0	0.3577999310561706	1.7112699622230407	0.196552277359146	0.0922721675518581	3.3456783316167327	0.2964273301930747	2.4510697553061296	0.6241726462019482	2.636438173229522E-4	1.1292620522238769E-4	2.6827792228141897E-4	0.4173430287119051	-0.0016402857068752764	0.1091798511497528	-0.02789897447370033	-0.02789897447370033	0.18910522296956328	0.1941624433798376	9.518019485957103	1.4042075544451722	1.4042075544451724	5.495226067259389	11.92830308737109	0.6807250821649837	192.0863379899982	332.7036022899702	-49.08425670024984	-6659.715116676044	-4585.756234530383	-113.953318400311	-2074.4571192056123
34000000	-14015.368219250533	-7310.332703466931	-6705.035515783601	48.056940539932164	1969.910182747739	1639.8697642700156	4.04072480493957	4.850910297724353	4.9404735962074415	5.858565045267099	5.984148275414158	4.926709511772192	4.8325604762469485	4.115282583128272	4.177660323854066	5.189355941613469	5.979355657376402	6.190402592948599	6.343112757791686	6.324361021454621	5.6576794283638225	5.348814910404892	5.349410790540439	5.439876172472481	5.338516069482784	5.266791460510915	4.84554227396624	4.331779405711266	4.15338836294133	4.056428976468887	3.991732404594684	3.9839586352514984	3.6831858543871836	2.8590009753875196	2.7544619678584708	2.112313663248407	2.286182916328878	3.5014911790693826	3.597751032880721	3.5284744643855577	3.188150419081124	3.048602040378216	3.792962392964597	3.5876377704380182	3.539210734385786	3.5245408538904104	3.7779280608366097	4.015574731453263	3.653294162517602	4.165757498802394	3.8415614667318447	3.995697707131159	45.0	0.32614894599732486	1.8721281752315213	0.13915732321920246	0.14245032303167648	3.2687884341298354	0.25132679839046307	1.6452065549624886	0.5989394704227432	3.140959036671794E-4	2.0286376982519804E-4	2.967100292375679E-4	0.6096380693248128	-0.05307338880347589	0.13146746859145678	-0.013823501352332151	-0.013823501352332151	0.24209113728651602	0.0774853258445365	7.652389233331759	0.4369545044118617	0.4369545044118616	4.155626069003888	12.045992417380473	0.6723595084230588	215.5895267282479	396.997936233899	-22.668741904035166	-6651.33353597912	-4585.756234530383	-53.70197980448141	-2037.255696531668
34400000	-13921.935714612508	-7234.3241700192675	-6687.611544593241	32.515979062505686	1985.4511442251655	1416.8350876252016	1.682441033699962	4.125712168796612	4.514012752693394	6.079761889586485	4.892231722440634	6.265614957984332	4.14215094079628	3.8658661722495924	4.953210400271339	5.397192439165757	5.620241742326645	5.62340422058873	6.426288475178232	5.353669950287548	5.650013709084108	4.994549446927532	5.284964757096052	5.499710421704454	5.052093096186203	5.198123303944911	4.115750900935421	4.257624670901629	3.586170149391452	3.1904654838351725	3.4645415412495306	2.5956072628630986	2.643585186575084	2.6214029455406314	1.4243256558735673	1.466634727342897	2.1349907331954165	1.1194010091554736	1.1126595077073205	0.2618633099839842	0.8309345829053814	1.417405054452054	1.3358026697050023	1.2182492100299207	2.400556932875104	1.5612968458036898	1.3301457897053468	1.297325135869836	1.1989376501889137	2.7507880840839656	3.53587799885526	2.478742050044582	45.0	0.359338052769372	1.848062995885661	0.2077738131610206	0.059444641985707126	3.2801402117102763	0.2452402844879894	1.628681466836313	0.6073630623396725	3.483587315953219E-4	2.5744683202478456E-4	3.50017121962587E-4	0.7278189732021842	0.038383859291378254	0.13480915269749844	-0.05056477486963127	-0.05056477486963127	0.25897061470175575	0.27062202821700937	8.004083263656208	1.5628208193839366	1.5628208193839368	4.166587333224591	14.877833409086701	0.6178275487871513	191.00233767483937	366.91865357331443	-71.64194723316261	-6608.928161476781	-4585.756234530383	-78.68338311646053	-1980.1337877238775
34800000	-13908.337013833643	-7195.349312521765	-6712.987701311879	42.48779167058635	1975.4793316170849	1614.0811206709345	1.6830300219771992	3.851700579983778	5.3676679462917125	5.684352276060632	4.957545041797914	4.913804678008401	4.276057894723695	4.376798535609461	5.2946831111473065	6.213944110638708	5.280758931394207	5.485750883437094	5.695694874545196	5.984557047272526	5.103855632596915	5.068954425106021	4.524255481348752	5.597905083670389	5.15799916182235	5.70137305137543	5.18754631564458	3.724531057071436	4.118864905141574	3.7474031066180697	4.02076385712985	4.868324097455341	4.5529681510199085	4.137449433868451	3.4380093413509436	3.3337160049021746	3.0319882600659778	3.2481827626419046	3.8731119324405645	3.2621805052349027	3.088235186243874	3.2517777230210196	3.351576200262694	2.9287222551500456	3.234148705479832	3.568662668200659	3.593029771142543	3.2897275716623047	3.573305131845683	3.686881093099647	3.167568377807411	4.674685752063604	45.0	0.38514526618262984	2.0493859441293685	0.16865933726580182	0.13967530752226362	3.0211098167039565	0.23602432819600377	0.9039972503217097	0.5423109268772994	2.825771141714326E-4	1.6348703533510737E-4	2.768139179316999E-4	0.5165788677651132	-0.004884422230669261	0.15452271649699734	-0.043271281990601554	-0.043271281990601554	0.27855863763579686	0.20856684907362252	6.765856002931124	1.0510076639354378	1.0510076639354378	3.7531718918274963	12.775568440771169	0.5779093196775599	249.41219941259055	449.6162380077557	-69.84335932825819	-6634.014673954354	-4585.756234530383	-78.97302735752521	-2044.7693268470243
35200000	-13981.82494446792	-7260.270810701855	-6721.554133766066	34.31119944779775	1983.6559238398736	1596.356640288522	3.4016269636025958	4.2013623350986355	4.944855831935611	6.033829826722991	5.307803679883425	5.311394972522787	4.357179715492522	4.512738702331444	4.589146456418862	5.157507063266587	5.331865626511682	5.441010216596069	6.035345973091107	5.83931027889615	5.615863142407402	5.457880929827786	4.644455972597087	5.3135696595921065	5.435131402032712	4.98301960013594	5.646936017607801	5.30010529568006	4.244441481121772	3.7359754798247793	3.5554493417326833	3.0449377595809373	2.7104788223505185	3.098410367549918	2.971570606474619	2.1272324419607505	1.3154056660204638	0.7913464472531113	1.2315010702172349	1.7050674629421656	0.8356606898642065	0.48220336751524756	0.17017629029937098	0.8056725274663525	1.298207077247379	1.0893452371244896	0.8935403123951787	0.929361344977441	1.8924269596617567	1.6848721222067737	1.3877670769840178	1.6246047646954587	45.0	0.34084446925965395	2.001620192298644	0.16477765340999462	0.06601876151257131	3.198599612419265	0.2281393110998935	0.9687069489474388	0.5290108130912391	2.9912173093179335E-4	1.5347250881619622E-4	3.0281513464567754E-4	0.4902197095119619	0.01816914674088576	0.14410113789552523	-0.024523023704105827	-0.024523023704105827	0.24698990030661044	0.12998723786035027	7.058841460942518	0.7008551210204501	0.7008551210204501	4.1183347395306615	12.974631573556852	0.5980473402512521	230.03680835265365	394.2839674386576	-39.147491730002166	-6654.368373946707	-4585.756234530383	-67.1857598193593	-2051.78620184973
35600000	-13952.708216343639	-7254.462654468296	-6698.245561875342	41.81591131634516	1976.1512119713261	1666.8170240979805	4.335536273195143	5.04613630078292	5.118512722318361	5.345781930627175	4.963683405672045	5.349769952583112	4.600456197054394	4.470172709330987	4.5400455349405995	5.016502161561328	5.46507445278839	5.456371822701806	5.656784464220239	5.380021958644398	5.630036553768337	5.235851979726686	5.1215283261568585	5.667111257314385	5.29920110580346	5.256287046888332	4.858408182669997	4.864223144410757	4.708649530348978	4.6521183214756965	4.289987043620111	3.735428828583593	4.326962407253611	4.020146616530458	3.6246364403773033	4.2108933971729865	4.75337171946853	4.510077649711136	4.3739761614700186	3.898841566583725	3.716082081033467	3.3445235041061565	2.7434986793862053	2.2267025527645403	1.5568191201184862	2.3479239697815792	2.669133190524614	1.7955869981654153	1.0369925323775033	1.1562646656743576	0.7269950339547352	0.317139022471708	45.0	0.415767639244601	1.815498810444088	0.15814369046096294	0.08614566864523668	3.3055003538229304	0.21894383738220022	0.5134517100108409	0.3939190970214349	2.5252442082425577E-4	1.5862200719355787E-4	2.6559763708643234E-4	0.6238458190419973	-0.03711258061527626	0.14110040508316815	-0.04873870253720472	-0.04873870253720472	0.24803809807226979	0.26052573941716545	7.603209537728653	1.4940066500567308	1.4940066500567308	4.325206305174695	12.538981367341004	0.6547809536152672	235.1885572997459	413.4341244917438	-81.23849912146026	-6626.561622196535	-4585.756234530383	-71.68393967880691	-2071.2479108129482
36000000	-14072.611180303167	-7321.480498056428	-6751.13068224674	39.83172670035329	1978.135396587318	1689.8959782776913	2.0604942811624722	5.06803810771075	4.999999669341652	6.146053798869136	5.5705976637865335	5.219395144361909	4.774249639254168	4.34092106674075	4.534231005116494	4.557447681790004	6.298985317419035	6.029913761335519	5.534822298994387	6.288732454465224	5.283738676041928	5.294717542373308	4.951037567889965	5.4483392436890945	6.035367166605923	5.368390717862774	5.172427309702981	4.946439555301262	3.844405485469399	3.5099984812830622	4.3842318675227325	5.038404305399625	4.253392201123951	4.063263928292084	3.904194737823636	2.840551670831669	1.8574386932167641	2.0428965579402294	2.289157408535526	3.363334467415605	3.001303071582497	2.6618424196616366	1.8326903513595145	1.6339728336600545	0.8129606958199714	0.35811963552871195	-0.3135922381872376	-1.8428651460997938	-1.641634506961038	-2.387496611535423	-1.9132110215242248	-3.057590859469518	45.0	0.26263389142623705	1.9414824439848715	0.22766287853969946	0.1669831398381887	3.196167114216571	0.2050705319944543	1.814306324385184	0.6139968008198567	3.0063316676813475E-4	2.2866316705966972E-4	2.936620325172691E-4	0.7469310766114869	0.011811765459552774	0.11094969169714394	-0.03268681704387115	-0.03268681704387115	0.21016136878301064	0.2140588254610274	9.445917068578666	1.4691423301063422	1.4691423301063424	4.986747053582734	12.505918274345213	0.6397364409841064	187.4934377901533	355.15085189574444	-55.23732066513655	-6648.820311946329	-4585.756234530383	-102.31037030041152	-2086.899710831253
36400000	-13965.096505268193	-7278.2606114065175	-6686.835893861676	48.34850302723312	1969.618620260438	1872.3077118123717	3.659135295514993	5.483423261597418	4.970338064374201	5.354198235366127	5.052862597928022	4.831780491782006	4.565865315715441	4.2461817735961205	4.402457012945469	5.20014100821861	5.2453082726003375	6.0038546739358285	6.213608011269493	6.259577499069456	6.347491053319121	6.363407697572372	5.8337734798694445	5.988869174323401	5.757393641906493	5.422165877223051	5.787334237979137	5.455949020258458	4.897966799858368	4.6170248557914535	4.251212610002966	4.339703094802116	4.549590055646519	4.483577744813218	5.056000178698074	4.346685395231674	5.005020743975031	4.50154436905578	4.235289764052594	3.7455470355958482	3.7871489517107704	4.157645999784793	3.570314207250944	3.0640807528643603	3.1915294174644178	3.004903473693013	2.463037293217561	2.614365784365107	2.15832954456344	1.1232716130153082	0.34056194374149595	0.43808221938033176	45.0	0.3626545999720769	2.128037642138121	0.16173466101738795	0.08860882672179476	3.0569853011432673	0.20197896900737328	0.3166887874911658	0.2357912874657715	2.3683624655490622E-4	1.8264779195147998E-4	2.4017897923538916E-4	0.7709941558146477	0.0021884324093039017	0.11601333400454122	-0.044982093976196555	-0.044982093976196555	0.23764390444098782	0.2709083399789273	9.302415466223154	1.76079469697142	1.7607946969714199	4.541266206977116	11.09517940745065	0.6657342717109145	217.212659929767	444.9425149500638	-84.22032144510165	-6623.823541243242	-4585.756234530383	-63.012352618433674	-2088.6860377378994
36800000	-14025.800829549456	-7321.517962567379	-6704.282866982077	43.73771369384551	1974.2294095938257	1750.3818141282609	2.966179347390047	3.7807205740771748	4.498244442333302	4.917823238758521	4.712079822334727	4.693054158937403	4.423746333122582	3.9473992387250663	4.927767231764274	5.17015470832666	5.700877486192799	5.289848921885631	5.919402352745598	5.146092838761665	5.519092003083488	6.4061850345443005	5.221223067765408	5.076639525988032	4.938459219358009	5.835082716506108	5.227745932577582	5.403019076682666	4.752880309809683	4.371708858733418	4.363657842706788	4.230157329454717	3.774827602646197	3.892596905606998	4.552456708937829	5.285745500952574	5.131667467315159	5.23244092159288	3.778338502877821	4.093119006903136	3.192978611424351	2.9035131810764927	3.204828184738585	2.6946486539716807	2.035643369355688	1.7223408427970521	1.6320183346497166	0.9860142923864905	0.7641705098518079	0.7439985125690929	0.23253690924227532	0.11670225044903548	45.0	0.351985759151519	1.91733532831936	0.24363329493139232	0.15433562154595082	3.0564385984234725	0.27627139762832176	0.8436992248681494	0.5748849941661505	2.4834068487015326E-4	1.6088709318759687E-4	2.52470361206575E-4	0.6408662041079053	0.024315645347652567	0.10020864196768371	-0.03929834519838313	-0.03929834519838313	0.2329514170153493	0.2572106794379861	10.68614618211626	1.802727224782317	1.802727224782317	4.596856333814275	11.953962140666743	0.659827000847022	175.40338451872358	407.7539239190761	-68.78710876058449	-6645.214756394856	-4585.756234530383	-59.06811058722169	-2070.3845091528924
37200000	-14127.744935138217	-7381.237714678765	-6746.507220459452	51.82260088790372	1966.1445223997675	1785.819185778475	1.7596237514852062	4.535357546790677	4.721030009244581	5.82202171993653	6.227901739422658	5.296931217545057	4.390365733227533	4.400674219914573	5.062906382940241	5.52699798429839	5.166766743549498	5.484767904250095	7.085052006554215	7.453377978266448	6.977027482239157	5.864223003957782	5.30167614736416	5.1972723723636545	5.502950126213419	5.72977303010555	5.270812626868599	5.149740536759603	6.456140691975152	4.971717980336785	4.6273249598037705	3.3378438409301934	4.01001617102566	4.752695015807244	4.810486502835616	4.4681162531308365	4.3471147909562475	3.9648121965986167	2.698246163687073	3.8309436972032773	5.260488241763209	4.232852854821757	4.059572683767704	4.004391088549578	2.915521895856334	3.6949819403616075	2.571379222486261	2.578005148129102	2.5528752635004763	2.985025353339093	2.930638416485917	3.090372535440273	45.0	0.3540812023646357	1.8788063635819001	0.1919095879376643	0.13361497946078946	3.2052478160994036	0.2363400505556248	0.39109372039459966	0.35173129745573695	2.8545852139236954E-4	1.7572187694125704E-4	2.8566344734070774E-4	0.6219181560315781	0.028994464626956342	0.07622395189268741	-0.013176938212816238	-0.013176938212816238	0.15602159611041963	0.12083045770973257	13.31361458627653	1.1244127810899822	1.124412781089982	6.504332368346736	11.946839493220592	0.776415936801333	136.12219570581667	278.62635972976767	-23.531629070264767	-6649.078070836813	-4585.756234530383	-97.42914962263919	-2092.6513694170862
37600000	-14049.595619909505	-7287.668787531378	-6761.926832378126	38.07259173643015	1979.894531551241	1565.6065005529915	1.9313589534861346	4.436429458018571	4.645079156500336	5.730315550910164	5.3132367756330945	5.361935945127658	4.362736214525781	4.238875457708481	4.308304978034487	4.433264885744703	6.533676549713642	7.148228244280768	5.6486515444404395	6.1526718605743165	5.6455795552314	5.052546317474183	4.1492470302748785	5.198934311048603	5.059552443548487	5.955836050500544	5.284169420785698	3.5954614102141997	4.820422700787754	3.8840065161866697	5.157715523573747	4.100815664449388	3.588851147663775	3.2656869646377307	3.4162389552657277	2.4873458986044037	2.1290580026113277	3.2592218218688283	2.82268587465601	3.5837119114692326	3.036546604795451	2.5839686142340828	2.530469830155927	0.7848040900011817	0.3625844151630241	-0.3164534938654978	0.09442111903377975	-0.8310772240332805	-0.19035169917499883	1.2109097483842644	1.2627711810887483	2.1785357239967515	45.0	0.4292418687789799	2.107880027848035	0.19730047299203854	0.07731718076768809	2.911363418551759	0.2768970310615173	0.7727596727391883	0.5008764573837188	2.9957429616627796E-4	2.075472689218793E-4	2.883849787813194E-4	0.6851616168321784	0.018999591539928636	0.07327962101814839	-0.01972343791289266	-0.01972343791289266	0.15591469310750858	0.18452171733291178	14.127371252828778	1.7871332343605415	1.7871332343605415	6.63983868843033	13.700302127909444	0.7689739365200841	114.72705102407275	244.10105706084013	-30.879142609678077	-6652.626651175467	-4585.756234530383	-109.30018120265916	-2028.624303548466
38000000	-14060.390925807518	-7303.2244057943035	-6757.166520013215	45.07315661798755	1972.8939666696838	1773.5569200983823	5.820826896207408	5.384822220950816	5.129160870995423	6.118974722638552	5.832692985230029	4.6977253117357805	4.54662066475333	4.056801042905065	4.1846567185492844	4.695546159877312	5.084605768690478	5.7270487127094	6.288579358692801	6.159785397188618	5.750568764666863	5.623005780112257	5.755339532314769	5.5484313801319916	5.160850419754028	5.552453967462979	5.0291055317638165	5.244449442602641	4.241485082880604	3.9859711661614976	3.880396735105333	4.122256552737728	4.092021448013304	4.1174997441836645	4.684153288930855	5.006798847728898	5.369047375459011	4.981506929584815	4.84305099732352	3.9118297346679713	3.1436758753388743	3.5798084718142325	2.9527141151057057	2.817898874113744	2.852438916949503	2.7097987360941693	2.492508697585861	2.3994191659517767	2.465364379692916	2.1960929088088954	1.9334183746036633	2.0229480493209038	45.0	0.5387480186695833	2.046713217762481	0.16818819620855288	0.11417995649389565	2.790277851255266	0.34189275961024085	0.747614209937945	0.5329816026926304	2.725838040724742E-4	1.7215402406449884E-4	2.705299538822784E-4	0.6369210320338341	-0.04121918748304199	0.09540445947223714	-0.01287705773059075	-0.01287705773059075	0.1802534618840067	0.09819525400677209	10.583742026423542	0.7560878756805047	0.7560878756805047	5.601757528930589	11.813083325472984	0.6703806896864956	169.20523930523183	319.68977469607006	-22.838194848595595	-6665.220097093016	-4585.756234530383	-91.9464229201988	-2071.225854006164
38400000	-13947.413850951372	-7253.2814296207225	-6694.132421330649	39.76336064916655	1978.2037626385047	1671.5134124591896	6.481250973478894	5.3113743409543055	5.226490360833665	5.252023197100234	5.372180348226374	4.823753104105588	4.870806140165424	4.464760850546769	4.662795810970454	4.99160558299201	5.610819063701152	5.999066824335269	6.28848257045596	6.12317180548942	5.9158415425454915	5.382372356758853	5.013800968094886	5.490867500057766	5.266716761415904	5.2155960768764595	5.205752080184005	4.312344191629303	4.531101679791641	4.078824290519996	3.8831758915579853	3.479217080376441	3.675026144771714	3.873561676137931	3.772284887666836	3.3048215256498765	2.8508169168791495	2.4214681202769612	2.424331528417056	2.7584375736798368	3.167387870565852	2.922684295125922	2.967159335207473	2.995825173479652	3.5122319440982612	3.386123619742671	3.3366713777909265	3.612073337107901	3.741531417900852	4.336295878401374	4.386267009741944	4.847310730209913	45.0	0.30333145641500037	1.6544768950253246	0.20370879834998573	0.12115663153110867	3.414157069799915	0.3031691488786863	0.7834122667044368	0.5243093703304349	2.810069962730482E-4	2.0432152101792277E-4	2.7022809202981374E-4	0.6888784658043717	-0.0058655102852981835	0.15879365076041194	-0.014124793341433996	-0.014124793341433996	0.32246773436904286	0.06241980426931563	6.322113429345051	0.2769224209216764	0.2769224209216764	3.113215261463085	12.102691288798642	0.5885278878271485	265.42571705938894	539.0091430831823	-23.609781518421176	-6631.338115465421	-4585.756234530383	-62.794305865228395	-2061.6427571989425
38800000	-13894.919811898779	-7186.105780506771	-6708.814031392008	43.62908659034474	1974.3380366973265	1628.2620747207134	5.535447937871736	4.5209821337659974	5.239389357565763	5.389438405421215	4.84972981633488	5.158163288995619	4.872953296537865	4.268549945087364	4.244940234129923	5.426498086189717	6.584197183655415	6.396066839313818	5.983059837031493	5.768976912890731	5.786800465857586	5.267871679390668	4.909382701888823	5.625834958902217	5.73831887285517	5.625949339518855	4.803145748847807	4.255521184474363	4.226159294191627	3.709006198427925	3.819648960771599	3.9281632959106183	3.9182526819827266	3.8887485323890902	3.4735563652539145	3.1420740106702514	3.204508493063536	3.0567937381764883	2.648081214375662	3.1926689873332146	2.5868539104193906	2.4453246597387666	2.0605708364123325	2.6405580804031157	2.819573325200441	3.111513473272871	3.038114086858309	2.806953555012883	2.51390656554273	2.1556445109357893	2.42336067382299	2.589952644384929	45.0	0.3851666342118485	1.9035692110009124	0.15102242771069482	0.10813549971548035	3.2277861721687833	0.22432005519229825	0.8000435838596812	0.47146392937425624	3.138929583674051E-4	2.203432862327941E-4	3.0246374866858047E-4	0.7130137741746837	-0.02006346299986746	0.1521482709425022	-0.048124643253477935	-0.048124643253477935	0.22038914760777412	0.26280819888644247	7.060168876961766	1.541673499812147	1.541673499812147	4.8740716085691185	12.764044502043397	0.6520616393753111	247.73725931000783	358.85129072976383	-78.35953146910217	-6646.866769551439	-4585.756234530383	-61.94726184056893	-2031.9921432131875
39200000	-14118.658817638501	-7351.3676367895205	-6767.291180848981	41.7015995412571	1976.2655237464141	1778.9945752602093	2.547243014290316	5.082247116532487	5.90267433189414	5.733449368824453	5.524506337571572	4.85780018229733	4.7641284200371485	3.96183549957966	4.231019382493664	5.073856171311518	7.054209243115773	7.3106756483652795	6.9549248061861	6.002565246027711	5.595480446740968	5.891431825465908	5.211386116785016	5.601742683659822	5.412769507218772	5.267634850082459	6.014192574601005	4.714239426871555	4.658640820947471	4.486347860515324	4.209183095284469	4.284165851379018	4.131376232153327	3.848951803572044	4.127820196210769	3.6174004784341554	4.359064312973803	4.124539888507621	3.184842257746801	2.118322303709868	2.330583627594987	2.7288972689010036	2.193523513542212	3.4909939773840026	3.354346463428622	2.4607105059338035	1.662200696097373	0.7210537000106354	1.3266072089752508	1.1109430399344284	0.8571645220538442	1.328917762131184	45.0	0.4132491933236603	2.0139741252077616	0.22142099584775657	0.05766365888314432	3.0591884188716865	0.2345036078660074	0.9634936551653281	0.5189093261138731	2.644505116467042E-4	1.064399802583863E-4	2.55678234184503E-4	0.3829438011108786	0.02422002345354719	0.11426804055502045	-0.019196159382341118	-0.019196159382341118	0.19211040513172425	0.12956166278802264	8.900763569477698	0.8893868918087781	0.8893868918087781	5.294209919709193	11.608173161446862	0.7152086276094891	203.28222427299497	341.76336858037854	-34.14986340701522	-6676.875612048117	-4585.756234530383	-90.41556880086421	-2082.1033208961016
