Land_cover_forests_RABV_CA_04,Land_cover_savannas_RABV_CA_04,Land_cover_grasslands_RABV_CA_04,Land_cover_croplands_RABV_CA_04,Land_cover_water_RABV_CA_04,Human_pop_density_RABV_CA_04,Elevation_RABV_CA_04,Annual_mean_temperature_RABV_CA_04,Annual_precipitation_RABV_CA_04
0,0,0,25,0,482.441955566406,8.4399995803833,27.8673335711161,1293
0,1,0,21,0,136.616256713867,5.07999992370605,27.5393333435059,1306
15,0,0,8,0,159.522811889648,4.96000003814697,27.5324998696645,1298
21,4,0,0,0,122.488571166992,3.88000011444092,27.5833332538605,1264
0,0,0,25,0,236.831039428711,1.51999998092651,27.4946667353312,1341
0,0,0,25,0,74.6467208862305,9.15999984741211,27.4626666704814,1644
0,0,0,25,0,865.283996582031,3.75999999046326,27.5739997227987,1350
2,0,0,20,0,126.758964538574,6.32000017166138,27.5389998753866,1339
0,0,0,19,4,131.852111816406,5.80000019073486,27.4418334960938,1321
0,0,0,13,11,192.080001831055,5.55999994277954,27.449166615804,1311
0,0,0,3,22,183.637451171875,3.79999995231628,27.4420001506805,1314
0,0,0,22,2,186.628082275391,4.96000003814697,27.5549999872843,1347
0,0,0,20,5,101.574256896973,6.32000017166138,27.6418334643046,1384
0,0,0,20,5,101.574256896973,6.32000017166138,27.6418334643046,1384
0,0,0,25,0,127.327735900879,9.76000022888184,27.8851665655772,1457
0,0,0,25,0,277.449279785156,13.8000001907349,27.4684998194377,1548
0,1,0,24,0,163.942779541016,12.4799995422363,27.5678330262502,1582
0,0,0,25,0,165.112350463867,12.6800003051758,27.8540000120799,1457
0,0,0,25,0,130.8193359375,11.039999961853,27.8255001703898,1472
0,0,0,10,12,219.177673339844,7.40000009536743,27.5084999402364,1330
0,0,0,17,7,619.001586914062,9.92000007629395,27.5298333962758,1326
3,0,0,15,0,106.500076293945,9.23999977111816,27.5129999319712,1289
0,0,0,25,0,13682.9130859375,9.92000007629395,28.1923330624898,1350
0,0,0,25,0,177.349487304688,18.7199993133545,27.6139998435974,1802
0,4,0,2,14,61.6148643493652,6.67999982833862,27.455500125885,1299
0,0,0,25,0,237.670501708984,15.7200002670288,27.5308334827423,1662
0,0,0,25,0,237.670501708984,15.7200002670288,27.5308334827423,1662
0,0,0,25,0,637.031433105469,32.7200012207031,28.0818333625793,1230
0,0,0,25,0,267.591217041016,49.3199996948242,27.9806664784749,1274
0,0,0,25,0,128.945922851562,10.6400003433228,27.6935001214345,1429
0,0,0,25,0,125.618293762207,9.31999969482422,27.7363334496816,1384
0,0,0,25,0,216.137878417969,10.5200004577637,27.7914996941884,1385
0,0,0,25,0,243.429397583008,10.5200004577637,27.6293334166209,1390
0,0,0,25,0,134.326126098633,10.5200004577637,27.7468333244324,1408
2,0,0,6,17,242.467437744141,5.59999990463257,27.3993334770203,1272
0,0,0,25,0,105.663558959961,80.6399993896484,27.0913337866465,2170
0,0,0,8,14,130.831130981445,3.64000010490417,27.4285713831584,3261
0,0,0,24,0,470.200927734375,5.55999994277954,27.4913332462311,1892
0,0,0,17,0,61.6148643493652,8.96000003814697,27.5766666730245,1294
0,0,0,21,4,192.030364990234,11.5200004577637,27.3760000864665,1451
0,0,0,4,12,142.123779296875,6.84000015258789,27.4991665681203,1313
0,0,0,4,12,142.123779296875,6.84000015258789,27.4991665681203,1313
0,0,0,25,0,216.137878417969,10.5200004577637,27.7914996941884,1385
0,0,0,25,0,243.429397583008,10.5200004577637,27.6293334166209,1390
0,0,0,25,0,171.835952758789,11.6000003814697,27.7583332856496,1422
0,0,0,25,0,889.3251953125,4.03999996185303,27.4883335431417,1320
0,0,0,25,0,183.126831054688,13.3599996566772,27.7618333498637,1436
0,0,2,23,0,482.211517333984,11.8400001525879,27.6226665178935,1382
15,0,0,0,3,51.0002670288086,4.28000020980835,27.5703333218892,1268
0,0,0,25,0,216.137878417969,10.5200004577637,27.7914996941884,1385
0,0,0,24,1,116.352699279785,8.23999977111816,27.6160002549489,1383
0,0,0,21,4,163.630233764648,17.3999996185303,27.4219998518626,1684
0,0,0,25,0,82.0599822998047,61.7999992370605,27.9404998620351,1403
25,0,0,0,0,1.64111745357513,852.640014648438,22.9736666679382,1668
0,0,0,25,0,97.8798446655273,15.3599996566772,27.9071664810181,1395
0,1,0,24,0,23.2720832824707,65.7600021362305,27.3068333466848,1378
0,0,3,22,0,39.7230339050293,62.4799995422363,27.7894999186198,1388
25,0,0,0,0,3.53814721107483,662.919982910156,24.0911666552226,1577
25,0,0,0,0,8.53437614440918,325.880004882812,25.7173332373301,1426
25,0,0,0,0,0.593887448310852,1104.83996582031,21.6093333562215,1763
20,4,0,1,0,13.8064966201782,587.039978027344,24.3344999949137,1589
0,0,0,25,0,2064.38232421875,14.4799995422363,28.2448335488637,1298
0,0,0,25,0,22.4656105041504,108.080001831055,27.2274998823802,1376
0,0,0,25,0,134.326126098633,10.5200004577637,27.7468333244324,1408
0,0,0,25,0,134.326126098633,10.5200004577637,27.7468333244324,1408
0,0,0,25,0,382.040069580078,10.3199996948242,27.7116669019063,1410
0,0,0,25,0,242.963760375977,16.3199996948242,27.997000058492,1674
25,0,0,0,0,1.05295944213867,121.120002746582,26.7069999376933,2643
0,0,0,14,11,90.9384384155273,6,27.6044998168945,1367
0,0,0,25,0,94.3804779052734,7.28000020980835,27.6979997952779,1405
0,0,0,25,0,94.3804779052734,7.28000020980835,27.6979997952779,1405
0,0,0,25,0,243.429397583008,10.5200004577637,27.6293334166209,1390
0,0,0,17,0,196.244888305664,8.96000003814697,27.5766666730245,1294
0,0,0,22,3,264.384796142578,11.1199998855591,27.4651664892832,1532
0,0,0,25,0,216.137878417969,10.5200004577637,27.7914996941884,1385
0,8,16,1,0,39.3106803894043,45.2400016784668,27.7613334655762,1376
0,3,14,8,0,29.6967811584473,74.4400024414062,27.2848334312439,1425
0,2,0,23,0,49.6759414672852,10.5600004196167,27.7396667003632,1132
0,0,0,25,0,592.856994628906,17.6399993896484,27.9206664562225,1123
0,0,0,21,0,71.606071472168,14.2799997329712,27.7203333377838,1249
1,19,0,0,0,29.5409183502197,10.7200002670288,27.3693329493205,1118
1,19,0,0,0,29.5409183502197,10.7200002670288,27.3693329493205,1118
0,0,0,25,0,84.7521667480469,19.4400005340576,27.8246665795644,1080
21,3,0,1,0,36.7431030273438,10.4399995803833,27.2741669019063,1113
9,10,0,5,0,26.284143447876,9.4399995803833,27.4223333994548,1142
21,3,0,1,0,36.7431030273438,10.4399995803833,27.2741669019063,1113
9,1,0,0,0,14.3151550292969,9.11999988555908,27.3313332398732,1124
0,0,0,25,0,56.5741004943848,8.80000019073486,27.5780001481374,1202
0,0,0,25,0,75.66650390625,10.9200000762939,27.6776667435964,1158
0,0,0,25,0,114.883262634277,10.3599996566772,27.6888337930044,1181
0,0,0,25,0,164.932464599609,22,27.957333167394,1167
19,4,0,0,0,8.89611434936523,7.48000001907349,27.2958333492279,1142
25,0,0,0,0,14.1053190231323,8,27.2834998766581,1148
21,4,0,0,0,15.4886655807495,7.92000007629395,27.2444999217987,1160
13,12,0,0,0,19.1637706756592,10.0799999237061,27.3261665503184,1128
0,2,0,23,0,49.6759414672852,10.5600004196167,27.7396667003632,1132
0,0,0,25,0,135.471527099609,12.3199996948242,27.8229997158051,1120
0,2,0,23,0,43.6865882873535,9.76000022888184,27.6073331038157,1129
13,12,0,0,0,19.1637706756592,10.0799999237061,27.3261665503184,1128
13,12,0,0,0,19.1637706756592,10.0799999237061,27.3261665503184,1128
2,15,0,8,0,24.4498672485352,9.5600004196167,27.4568334420522,1129
22,3,0,0,0,13.7040138244629,8.92000007629395,27.2801666259766,1128
22,3,0,0,0,13.7040138244629,8.92000007629395,27.2801666259766,1128
22,3,0,0,0,13.7040138244629,8.92000007629395,27.2801666259766,1128
11,9,0,5,0,19.1637706756592,9.60000038146973,27.401833375295,1125
13,12,0,0,0,19.1637706756592,10.0799999237061,27.3261665503184,1128
0,25,0,0,0,45.1018295288086,60.2400016784668,27.4264997641246,1158
13,8,0,4,0,15.1360158920288,9.72000026702881,27.3700001239777,1138
13,12,0,0,0,19.1637706756592,10.0799999237061,27.3261665503184,1128
0,2,0,22,0,305.353118896484,13.3199996948242,27.5898333390554,1310
0,0,0,21,4,192.030364990234,11.5200004577637,27.3760000864665,1451
0,0,0,6,16,355.306335449219,6.40000009536743,27.4589999516805,1275
2,0,0,15,6,292.832305908203,6.55999994277954,27.5036665598551,1298
14,0,0,1,0,42.7698936462402,3.44000005722046,27.5174998442332,1266
