Land_cover_forests_RABV_CA_04,Land_cover_savannas_RABV_CA_04,Land_cover_grasslands_RABV_CA_04,Land_cover_croplands_RABV_CA_04,Land_cover_water_RABV_CA_04,Human_pop_density_RABV_CA_04,Elevation_RABV_CA_04,Annual_mean_temperature_RABV_CA_04,Annual_precipitation_RABV_CA_04
0,0,0,25,0,234.743453979492,21.6800003051758,27.9251665274302,1271
0,0,0,25,0,8817.9541015625,11.6800003051758,28.2931668758392,1333
0,0,0,11,14,467.456268310547,8.64000034332275,27.6921666463216,1262
0,0,0,25,0,255.889587402344,18.9599990844727,28.2016665935516,1268
0,0,0,25,0,300.038024902344,14.1199998855591,28.1740001042684,1283
0,0,0,3,19,234.743453979492,8.19999980926514,27.630833307902,1219
0,0,0,25,0,202.047500610352,13.1999998092651,28.0721664428711,1288
0,0,0,11,14,366.138336181641,8.64000034332275,27.6921666463216,1262
0,0,0,25,0,431.886260986328,26.4799995422363,28.0863331953685,1224
0,0,0,15,10,244.936187744141,8.23999977111816,27.536333322525,1264
0,0,0,25,0,197.716506958008,13.3999996185303,28.0344998836517,1684
0,0,0,18,0,467.456268310547,9,27.6423330307007,1259
0,0,0,25,0,192.416534423828,34.0400009155273,27.8778337637583,1311
0,0,2,13,0,5763.23828125,12.2799997329712,28.3254999319712,1343
0,0,0,25,0,431.886260986328,26.4799995422363,28.0863331953685,1224
0,0,1,21,0,2058.79248046875,9.23999977111816,27.8721667925517,1288
0,0,0,25,0,227.037643432617,20.6399993896484,27.4501667022705,1312
0,0,1,16,0,2058.79248046875,9.11999988555908,28.2235003312429,1320
0,0,0,25,0,189.741027832031,38.7200012207031,28.0976668993632,1281
0,0,0,13,2,3185.0107421875,9.11999988555908,27.9426666895549,1305
0,0,0,16,0,8973.994140625,10.0799999237061,27.9471663633982,1338
0,0,0,13,2,3185.0107421875,9.11999988555908,27.9426666895549,1305
0,0,0,18,7,286.433166503906,11.3199996948242,27.3504998683929,1467
0,0,0,16,0,8973.994140625,10.0799999237061,27.9471663633982,1338
0,0,0,25,0,134.326126098633,10.5200004577637,27.7468333244324,1408
0,0,0,25,0,310.9970703125,11.8400001525879,27.4363334973653,1562
0,0,0,18,7,323.935668945312,10.9200000762939,27.3378331661224,1615
0,0,0,25,0,120.463729858398,13.3599996566772,27.903333346049,1566
0,0,0,25,0,205.844512939453,12.3999996185303,27.9404998620351,1488
0,0,0,25,0,183.334655761719,13.3999996185303,27.923833211263,1509
0,0,0,25,0,107.48371887207,12.6000003814697,27.9101666609446,1552
0,0,2,23,0,125.102554321289,11.1999998092651,27.9944996833801,1504
0,0,0,22,3,61.3169555664062,6.19999980926514,27.6621664365133,1393
0,0,0,25,0,138.089797973633,10.8400001525879,27.9673333962758,1486
0,0,0,25,0,127.327735900879,9.76000022888184,27.8851665655772,1457
0,0,0,25,0,172.113693237305,9.52000045776367,27.9691666762034,1354
1,0,0,17,2,251.263549804688,6.23999977111816,27.6085000832876,1298
0,0,0,25,0,382.040069580078,10.3199996948242,27.7116669019063,1410
0,0,0,25,0,183.126831054688,13.3599996566772,27.7618333498637,1436
0,0,0,25,0,423.258514404297,10.2799997329712,27.7256665229797,1382
0,0,0,25,0,301.270385742188,13.4399995803833,27.5426667531331,1435
0,0,2,19,4,152.074844360352,8,27.7936666806539,1360
0,0,0,25,0,175.215194702148,9.07999992370605,27.9568332036336,1350
0,0,0,25,0,127.357978820801,9.31999969482422,27.9231665929159,1371
0,0,0,25,0,201.384521484375,8.80000019073486,27.9319999217987,1344
