node1,node2,length,startLat,startLon,endLat,endLon,endNodeL,startNodeL,startYear,endYear,greatCircleDist_km
352,353,13.99241639624,11.6854529435015,104.746615097595,12.3293493683893,105.202494802366,13.99241639624,0,1963.94817503793,1977.94059143417,87.1909572099506
353,354,12.64235018967,12.3293493683893,105.202494802366,12.3648897373637,105.1826690173,26.63476658591,13.99241639624,1977.94059143417,1990.58294162384,4.50580788782851
354,355,2.152972554043,12.3648897373637,105.1826690173,12.426308437325,105.258497870766,28.787739139953,26.63476658591,1990.58294162384,1992.73591417788,10.7110203109632
355,356,8.968794450513,12.426308437325,105.258497870766,12.6575025001762,105.25886012502,37.756533590466,28.787739139953,1992.73591417788,2001.7047086284,25.7374482648395
356,185,0.4048804127011,12.6575025001762,105.25886012502,12.8885409219942,105.368441459241,38.1614140031671,37.756533590466,2001.7047086284,2002.1095890411,28.3383968681538
356,95,1.750085892153,12.6575025001762,105.25886012502,12.711664179249,105.439317050871,39.506619482619,37.756533590466,2001.7047086284,2003.45479452055,20.5053655712137
355,357,0.5416122481477,12.426308437325,105.258497870766,12.2932203361325,105.220977763949,29.3293513881007,28.787739139953,1992.73591417788,1993.27752642603,15.3674130876897
357,358,5.018120075652,12.2932203361325,105.220977763949,12.4529466412031,105.353033330556,34.3474714637527,29.3293513881007,1993.27752642603,1998.29564650168,22.8554350613709
358,81,11.05503842982,12.4529466412031,105.353033330556,10.8993005123058,105.093921489515,45.4025098935727,34.3474714637527,1998.29564650168,2009.3506849315,175.249408699448
358,359,6.329208761588,12.4529466412031,105.353033330556,12.727128802056,105.589759768921,40.6766802253407,34.3474714637527,1998.29564650168,2004.62485526327,39.9143156818875
359,198,3.090213229881,12.727128802056,105.589759768921,12.7733007340066,105.324695897583,43.7668934552217,40.6766802253407,2004.62485526327,2007.71506849315,29.2357039379774
359,135,2.777884462757,12.727128802056,105.589759768921,12.7465430433825,105.765382421068,43.4545646880977,40.6766802253407,2004.62485526327,2007.40273972603,19.1919836779536
357,360,6.628331581265,12.2932203361325,105.220977763949,12.3598867264164,105.184764381758,35.9576829693657,29.3293513881007,1993.27752642603,1999.9058580073,8.40185451642972
360,158,1.439347472157,12.3598867264164,105.184764381758,12.345772822693,105.185088584178,37.3970304415227,35.9576829693657,1999.9058580073,2001.34520547945,1.57160990403616
360,361,2.913218651497,12.3598867264164,105.184764381758,12.4966620612061,105.221697387151,38.8709016208627,35.9576829693657,1999.9058580073,2002.81907665879,15.7468621015765
361,49,5.043937039838,12.4966620612061,105.221697387151,12.5764471914973,106.218212491769,43.9148386607007,38.8709016208627,2002.81907665879,2007.86301369863,108.654518623287
361,362,0.5726885961167,12.4966620612061,105.221697387151,12.4787934212081,105.224792233534,39.4435902169794,38.8709016208627,2002.81907665879,2003.39176525491,2.0174470009425
362,363,0.1486659222132,12.4787934212081,105.224792233534,12.4889657960753,105.256824757892,39.5922561391926,39.4435902169794,2003.39176525491,2003.54043117712,3.66120804075488
363,364,3.034977241152,12.4889657960753,105.256824757892,12.5269484025409,105.175158358004,42.6272333803446,39.5922561391926,2003.54043117712,2006.57540841828,9.83138664031307
364,365,1.009930505412,12.5269484025409,105.175158358004,12.4743697917983,105.176662033499,43.6371638857566,42.6272333803446,2006.57540841828,2007.58533892369,5.85553555344366
365,336,0.920125557187,12.4743697917983,105.176662033499,12.3996576602857,105.163437510739,44.5572894429436,43.6371638857566,2007.58533892369,2008.50546448088,8.44058064679555
365,366,0.8015209929385,12.4743697917983,105.176662033499,12.5054333318115,105.239229554622,44.4386848786951,43.6371638857566,2007.58533892369,2008.38685991663,7.62917150234188
366,48,0.06395975550526,12.5054333318115,105.239229554622,12.5025966742061,105.236347026508,44.5026446342004,44.4386848786951,2008.38685991663,2008.45081967213,0.444823574305827
366,367,0.7841495781604,12.5054333318115,105.239229554622,12.4033014145621,105.122437983646,45.2228344568555,44.4386848786951,2008.38685991663,2009.17100949479,17.0426576904506
367,368,2.248756220309,12.4033014145621,105.122437983646,12.3744396583692,105.081893255728,47.4715906771645,45.2228344568555,2009.17100949479,2011.4197657151,5.45510669239692
368,369,0.1320155439424,12.3744396583692,105.081893255728,12.3825082216559,105.076152552487,47.6036062211069,47.4715906771645,2011.4197657151,2011.55178125904,1.09382685551236
369,312,0.6285466098146,12.3825082216559,105.076152552487,12.4037025850947,105.041252419683,48.2321528309215,47.6036062211069,2011.55178125904,2012.18032786885,4.46839841583595
369,370,0.3823269214289,12.3825082216559,105.076152552487,12.3029311511159,105.056999038976,47.9859331425358,47.6036062211069,2011.55178125904,2011.93410818047,9.1004146071716
370,371,0.7149694971744,12.3029311511159,105.056999038976,11.9371319920309,105.362257720042,48.7009026397102,47.9859331425358,2011.93410818047,2012.64907767764,52.5566256986601
371,328,4.707086705921,11.9371319920309,105.362257720042,11.7969061301482,105.358340501165,53.4079893456312,48.7009026397102,2012.64907767764,2017.35616438356,15.6163181321
371,117,3.00297711688,11.9371319920309,105.362257720042,11.7685255738413,105.242580368507,51.7038797565902,48.7009026397102,2012.64907767764,2015.65205479452,22.8543675184526
370,372,2.79067376355,12.3029311511159,105.056999038976,12.5366507489577,105.03365463437,50.7766069060858,47.9859331425358,2011.93410818047,2014.72478194402,26.1420600942266
372,37,0.3053550422852,12.5366507489577,105.03365463437,12.5139716353728,105.025179077143,51.081961948371,50.7766069060858,2014.72478194402,2015.0301369863,2.68749440037725
372,373,2.10973105089,12.5366507489577,105.03365463437,12.3952703764697,105.021409397711,52.8863379569758,50.7766069060858,2014.72478194402,2016.83451299491,15.7951935827543
